,time,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_num_trades,btc_friction_up_0.25,btc_friction_up_0.5,btc_friction_up_0.75,btc_friction_up_1.0,btc_friction_up_1.25,btc_friction_up_1.5,btc_friction_up_1.75,btc_friction_up_2.0,btc_friction_down_0.25,btc_friction_down_0.5,btc_friction_down_0.75,btc_friction_down_1.0,btc_friction_down_1.25,btc_friction_down_1.5,btc_friction_down_1.75,btc_friction_down_2.0,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_num_trades,eth_friction_up_0.25,eth_friction_up_0.5,eth_friction_up_0.75,eth_friction_up_1.0,eth_friction_up_1.25,eth_friction_up_1.5,eth_friction_up_1.75,eth_friction_up_2.0,eth_friction_down_0.25,eth_friction_down_0.5,eth_friction_down_0.75,eth_friction_down_1.0,eth_friction_down_1.25,eth_friction_down_1.5,eth_friction_down_1.75,eth_friction_down_2.0,doge_open,doge_high,doge_low,doge_close,doge_volume,doge_num_trades,doge_friction_up_0.25,doge_friction_up_0.5,doge_friction_up_0.75,doge_friction_up_1.0,doge_friction_up_1.25,doge_friction_up_1.5,doge_friction_up_1.75,doge_friction_up_2.0,doge_friction_down_0.25,doge_friction_down_0.5,doge_friction_down_0.75,doge_friction_down_1.0,doge_friction_down_1.25,doge_friction_down_1.5,doge_friction_down_1.75,doge_friction_down_2.0
10,2023-01-24 10:33:00,22901.76000000,22901.76000000,22901.76000000,22901.76000000,0.00118900,1,5610707.347625426,5804169.998761119,5887321.8460649,5970072.155174673,6143001.178527187,6255723.27658992,6396779.739104161,6438448.089507496,5104839.467013574,5549955.505731597,5929413.160167904,5977717.544326904,5977717.544326904,5977717.544326904,5977717.544326904,5977717.544326904,1618.36000000,1618.36000000,1618.36000000,1618.36000000,0.00000000,0,2365602.1892124014,2424331.354091799,2461478.2047928004,2540759.1548172976,2619000.309939696,2698505.368203995,2740653.1063409974,2848766.1446939954,2068801.0643074012,2249138.2047214936,2348323.7932316936,2535131.660299394,2535131.660299394,2535131.660299394,2535131.660299394,2535131.660299394,0.08838670,0.08838670,0.08838670,0.08838670,0.00000000,0,311958.59731690027,379724.60766590043,486842.6268019002,550508.4011502009,601567.6244185008,698979.3395953007,741108.7381080008,767365.0000032008,231331.7395009999,306297.0877761998,316109.47691799985,321807.29841189977,321807.29841189977,321807.29841189977,321807.29841189977,321807.29841189977
11,2023-01-24 10:34:00,22896.05000000,22896.05000000,22896.05000000,22896.05000000,0.00000000,0,5595545.366470826,5788960.477469479,5872159.8649103,5954910.174020072,6127839.1973725865,6240561.29543532,6381617.757949561,6423286.108352896,5081467.100252945,5526583.138970967,5906040.793407274,5954345.177566275,5954345.177566275,5954345.177566275,5954345.177566275,5954345.177566275,1618.45000000,1618.45000000,1618.45000000,1618.45000000,0.00000000,0,2352703.8414698015,2411433.006349199,2448579.8570502005,2527860.8070746977,2606137.466822096,2685607.020461395,2727754.7585983975,2835867.7969513955,2065703.0717723013,2246040.212186394,2345225.8006965937,2532033.667764294,2532033.667764294,2532033.667764294,2532033.667764294,2532033.667764294,0.08838670,0.08838670,0.08838670,0.08838670,0.00000000,0,312961.2721007003,380727.28244970046,487845.30158570025,551511.0759340009,602570.2992023008,699982.0143791008,742111.4128918009,768367.6747870009,231027.07543989987,305992.4237150998,315804.81285689987,321502.6343507998,321502.6343507998,321502.6343507998,321502.6343507998,321502.6343507998
12,2023-01-24 10:35:00,22891.09000000,22891.09000000,22891.09000000,22891.09000000,0.00000000,0,5326979.852026747,5520394.9630253995,5603594.350466221,5686344.659575993,5859273.682928507,5971973.05692959,6113052.243505482,6154663.178181216,5107973.576966555,5553089.615684577,5932547.270120884,5980851.654279885,5980851.654279885,5980851.654279885,5980851.654279885,5980851.654279885,1617.97000000,1617.97000000,1617.97000000,1617.97000000,0.00000000,0,2341165.5947529017,2399920.203311299,2437067.0540123004,2516348.0040367977,2594558.9413491962,2673727.312211995,2716241.9555604975,2824354.9939134954,2056006.1852941012,2237339.326058196,2335528.914218396,2522336.781286096,2522336.781286096,2522336.781286096,2522336.781286096,2522336.781286096,0.08838670,0.08838670,0.08838670,0.08838670,0.00000000,0,308539.9676094003,376305.97795840044,483423.9970944002,547089.7714427009,598148.9947110008,695560.7098878007,737690.1084005008,763946.3702957008,233625.68197849984,308591.03025369975,318403.4193954998,324101.2408893997,324101.2408893997,324101.2408893997,324101.2408893997,324101.2408893997
13,2023-01-24 10:36:00,22883.63000000,22883.63000000,22883.63000000,22883.63000000,0.00000000,0,5362338.347687557,5554679.31569862,5639034.432977311,5721765.105911954,5894354.568590728,6007413.139440681,6148492.326016572,6190103.260692307,5044797.922083095,5489853.163736737,5869257.109847505,5917561.494006505,5917561.494006505,5917561.494006505,5917561.494006505,5917561.494006505,1616.99000000,1616.99000000,1616.99000000,1616.99000000,0.00000000,0,2353090.431867602,2411872.763965399,2449019.6146664005,2528255.9248648975,2605799.2812312967,2685679.872866095,2728074.7756165974,2836307.5545675955,2078963.6606277016,2260208.4732020916,2358398.0613622917,2545205.928429992,2545205.928429992,2545205.928429992,2545205.928429992,2545205.928429992,0.08837590,0.08837590,0.08837590,0.08837590,0.00000000,0,309823.0077901003,377272.43978510046,484707.03727510024,548372.8116234009,599432.0348917008,696843.7500685008,738973.1485812009,765229.4104764009,230537.13593009987,305502.4842052998,315314.87334709987,321012.6948409998,321012.6948409998,321012.6948409998,321012.6948409998,321012.6948409998
14,2023-01-24 10:37:00,22866.96000000,22866.96000000,22866.96000000,22866.96000000,0.00120600,1,5346308.577181826,5535054.946095269,5622973.79476923,5705659.224830144,5877144.023468387,5991361.17592879,6132482.005720842,6174092.940396576,5277860.5920410445,5722887.353239337,6102256.5249117045,6150560.909070705,6150560.909070705,6150560.909070705,6150560.909070705,6150560.909070705,1615.43000000,1615.43000000,1615.43000000,1615.43000000,0.00000000,0,2250246.1871026005,2309178.248397498,2346379.5495609995,2425424.7761546965,2503126.030310596,2582943.8952846946,2625294.649263996,2699935.0604621945,2177025.1023857025,2358247.8721111924,2456776.9244333925,2643221.1915010926,2643221.1915010926,2643221.1915010926,2643221.1915010926,2643221.1915010926,0.08817230,0.08817230,0.08817230,0.08817230,0.00000000,0,302640.6016997004,369851.91760460055,477748.04568070034,541469.236226901,591945.891027101,689316.2020922009,732141.5361344009,758337.837480601,234168.42542329986,309292.0948812997,318946.1628402998,324643.9843341997,324643.9843341997,324643.9843341997,324643.9843341997,324643.9843341997
15,2023-01-24 10:38:00,22876.75000000,22876.75000000,22876.75000000,22876.75000000,0.00000000,0,5440578.005979727,5629324.37489317,5717281.530889481,5799928.653628045,5972613.677092898,6085630.604726691,6226751.434518742,6268362.369194477,5137569.355992535,5582596.117190828,5961965.288863195,6010269.673022196,6010269.673022196,6010269.673022196,6010269.673022196,6010269.673022196,1615.95000000,1615.95000000,1615.95000000,1615.95000000,0.00000000,0,2233473.3671657005,2292373.999578298,2329520.8502792995,2408625.5396575965,2486300.516844196,2566085.1960029947,2608576.0112294964,2683076.3611804945,2112228.1230376996,2293497.0714500896,2392026.1237722896,2578470.3908399898,2578470.3908399898,2578470.3908399898,2578470.3908399898,2578470.3908399898,0.08817230,0.08817230,0.08817230,0.08817230,0.00000000,0,304392.4866846004,371603.80258950056,479499.93066560035,543221.121211801,593697.776012001,691068.0870771009,733893.4211193009,760089.722465501,238506.37109499983,313630.04055299977,323284.10851199983,328981.93000589975,328981.93000589975,328981.93000589975,328981.93000589975,328981.93000589975
16,2023-01-24 10:39:00,22867.67000000,22867.67000000,22867.67000000,22867.67000000,0.00000000,0,5348647.608842636,5537393.977756079,5625312.82643004,5707998.256490954,5879483.055129197,5993700.2075896,6134821.037381652,6176431.972057386,5196792.956676984,5641819.717875277,6021188.889547644,6069493.273706645,6069493.273706645,6069493.273706645,6069493.273706645,6069493.273706645,1615.11000000,1615.11000000,1615.11000000,1615.11000000,0.00000000,0,2236843.060402501,2295775.1216973984,2332976.4228609,2411949.480052997,2489722.9036104963,2569540.768584595,2611891.5225638966,2686498.738388095,2187479.3632176034,2368672.248938593,2467201.301260793,2653645.5683284933,2653645.5683284933,2653645.5683284933,2653645.5683284933,2653645.5683284933,0.08819310,0.08819310,0.08819310,0.08819310,0.00000000,0,302273.32656820037,369475.7106936005,477383.8983910003,541067.8967809009,591598.3256750009,688935.1468798008,731740.1966884008,757936.498034601,235135.85775939983,310259.5272173997,319913.59517639974,325611.41667029966,325611.41667029966,325611.41667029966,325611.41667029966,325611.41667029966
17,2023-01-24 10:40:00,22859.94000000,22859.94000000,22859.93000000,22859.93000000,0.09173000,2,5449127.522421046,5637811.876826009,5725792.74000845,5808478.170069364,5979962.968707607,6093803.43485691,6233312.493873991,6276911.885635796,5274385.911556674,5719412.672754967,6098781.844427334,6147086.228586335,6147086.228586335,6147086.228586335,6147086.228586335,6147086.228586335,1614.46000000,1614.46000000,1614.46000000,1614.46000000,0.62876000,1,2202944.2815235006,2261825.267267298,2298921.8413820993,2378019.9937643968,2455793.930595796,2535641.9897055947,2577772.9686348964,2652448.0654674945,2186015.6069615036,2367208.4926824933,2465737.5450046933,2652181.8120723935,2652181.8120723935,2652181.8120723935,2652181.8120723935,2652181.8120723935,0.08811980,0.08811980,0.08811980,0.08811980,0.00000000,0,298918.18055290024,366260.73892560037,474179.1317357002,531916.2429624008,588302.4931676008,685722.4957311007,728568.0250901007,754794.3828211009,234835.1375711999,309927.15669919987,319530.0244979999,325227.84599189984,325227.84599189984,325227.84599189984,325227.84599189984,325227.84599189984
18,2023-01-24 10:41:00,22875.99000000,22885.52000000,22875.99000000,22885.52000000,0.47518900,7,5403753.350452087,5597168.46145074,5680367.848891561,5763098.521826204,5935687.984504977,6048746.55535493,6189825.741930822,6231436.676606556,5010614.563167584,5455616.096495687,5835073.750931994,5883378.135090995,5883378.135090995,5883378.135090995,5883378.135090995,5883378.135090995,1615.47000000,1616.07000000,1615.47000000,1616.07000000,4.79833000,5,2210294.9912419007,2269139.226659698,2306286.0773606994,2385390.7667389964,2463065.7439255957,2542850.4230843945,2585341.2383108963,2659841.5882618944,2099257.080226201,2280526.028638591,2378691.480960791,2565499.3480284913,2565499.3480284913,2565499.3480284913,2565499.3480284913,2565499.3480284913,0.08811980,0.08811980,0.08811980,0.08811980,0.00000000,0,296160.7894370004,363503.3478097005,471421.74061980034,529158.851846501,585545.102051701,682965.1046152009,725810.6339742009,752036.9917052011,237369.53342229984,312461.55255029973,322064.4203490998,327762.2418429997,327762.2418429997,327762.2418429997,327762.2418429997,327762.2418429997
19,2023-01-24 10:42:00,22883.67000000,22883.71000000,22883.67000000,22883.71000000,0.11195400,7,5403790.339639587,5596131.30765065,5680486.424929341,5763217.097863984,5935806.560542758,6048865.131392711,6189944.317968602,6231555.252644337,4958181.631989415,5403236.873643057,5782640.819753825,5830945.203912825,5830945.203912825,5830945.203912825,5830945.203912825,5830945.203912825,1616.06000000,1616.06000000,1616.06000000,1616.06000000,0.99903000,1,2481363.9770241026,2540208.2124419,2577355.0631429013,2656459.7525211982,2734134.7297077975,2813919.4088665964,2856410.224093098,2930910.5740440963,2289934.9019120047,2471203.8503243946,2569369.3026465946,2756177.169714295,2756177.169714295,2756177.169714295,2756177.169714295,2756177.169714295,0.08811980,0.08811980,0.08811980,0.08811980,0.00000000,0,303044.2246868003,370386.78305950045,478305.17586960027,536042.2870963009,592428.5373015009,689848.5398650008,732694.0692240008,758920.426955001,237227.68113239983,312319.7002603997,321922.5680591998,327620.3895530997,327620.3895530997,327620.3895530997,327620.3895530997,327620.3895530997
20,2023-01-24 10:43:00,22885.83000000,22885.83000000,22885.75000000,22885.75000000,0.10758500,2,5324882.753331297,5518297.86432995,5601497.251770771,5684227.924705414,5856817.387384187,5969875.958234141,6110955.144810032,6152566.079485767,4968183.617133815,5413185.150461918,5792642.804898225,5840947.189057225,5840947.189057225,5840947.189057225,5840947.189057225,5840947.189057225,1616.68000000,1616.68000000,1616.68000000,1616.68000000,0.90350000,1,2395529.3131567026,2454373.5485745,2491520.3992755013,2570756.7094739983,2648300.0658403975,2728114.967939196,2770575.560225698,2878808.3391766963,2179904.678407403,2361149.490981793,2459339.079141993,2646146.9462096933,2646146.9462096933,2646146.9462096933,2646146.9462096933,2646146.9462096933,0.08811980,0.08811980,0.08811980,0.08811980,0.00000000,0,306905.80276850035,374248.36114120047,482166.7539513003,539903.8651780009,596290.1153832009,693710.1179467008,736555.6473057008,762782.005036701,235597.78038299983,310689.7995109997,320292.66730979976,325990.48880369967,325990.48880369967,325990.48880369967,325990.48880369967,325990.48880369967
21,2023-01-24 10:44:00,22903.25000000,22907.41000000,22903.25000000,22903.85000000,0.03182000,4,5682475.497601837,5875907.97297049,5961726.339003951,6042049.964661544,6215099.886046558,6327461.250799291,6468517.713313532,6510186.063716867,5013531.076911205,5458647.115629228,5838104.770065535,5886409.154224535,5886409.154224535,5886409.154224535,5886409.154224535,5886409.154224535,1618.21000000,1618.21000000,1618.21000000,1618.21000000,0.00000000,0,2424099.4868017025,2482828.6516811,2519975.5023821015,2599256.4524065987,2677497.607528997,2756740.293717796,2799150.4039302985,2907263.4422832965,2171355.7322749007,2351692.872688991,2450878.461199191,2637686.328266891,2637686.328266891,2637686.328266891,2637686.328266891,2637686.328266891,0.08811980,0.08811980,0.08811980,0.08811980,0.00000000,0,307888.43196650024,375230.99033920036,483149.3831493002,540886.4943760008,597272.7445812009,694692.7471447007,737538.2765037008,763764.6342347009,240048.3725895998,315140.39171759976,324743.2595163998,330441.08101029973,330441.08101029973,330441.08101029973,330441.08101029973,330441.08101029973
22,2023-01-24 10:45:00,22900.49000000,22900.49000000,22900.49000000,22900.49000000,0.00000000,0,5659799.040735747,5853261.69187144,5936413.539175221,6019163.848284993,6192092.871637507,6304814.9697002405,6445871.432214482,6487539.782617817,5047377.838905675,5492493.877623698,5871951.532060005,5920255.916219005,5920255.916219005,5920255.916219005,5920255.916219005,5920255.916219005,1618.29000000,1618.29000000,1618.29000000,1618.29000000,0.00000000,0,2428140.641831802,2486869.8067111997,2524016.657412201,2603297.6074366984,2681538.762559097,2760781.4487478957,2803191.558960398,2911304.597313396,2162609.580372401,2342946.7207864914,2442132.3092966913,2628940.1763643916,2628940.1763643916,2628940.1763643916,2628940.1763643916,2628940.1763643916,0.08826970,0.08826970,0.08826970,0.08826970,0.00000000,0,308252.01422290027,375260.57930220035,483204.4249718001,546927.4272695008,597503.1306183008,694800.0930281007,737595.4381078008,763771.1490432009,234714.94376469983,309838.6132226997,319492.6811816998,325190.5026755997,325190.5026755997,325190.5026755997,325190.5026755997,325190.5026755997
23,2023-01-24 10:46:00,22914.90000000,22914.90000000,22914.90000000,22914.90000000,0.09918500,1,5666254.168381386,5859696.46433619,5945510.753672051,6025834.400856844,6198854.076850858,6311215.441603591,6453374.139737432,6493940.254521167,5000968.955959926,5446163.147790528,5825620.802226835,5873925.1863858355,5873925.1863858355,5873925.1863858355,5873925.1863858355,5873925.1863858355,1618.80000000,1618.80000000,1618.80000000,1618.80000000,0.14902000,1,2428393.150133802,2487122.3150131996,2524269.165714201,2603550.1157386983,2681826.7754860967,2762065.7473907955,2803444.067262398,2911557.105615396,2161403.379810201,2341740.5202242914,2440926.1087344913,2627733.9758021915,2627733.9758021915,2627733.9758021915,2627733.9758021915,2627733.9758021915,0.08826970,0.08826970,0.08826970,0.08826970,0.00000000,0,313008.97359190026,380017.53867120034,487961.3843408001,551684.3866385008,602260.0899873008,699557.0523971007,742352.3974768008,768528.1084122009,237036.69964519984,312160.3691031997,321814.43706219975,327512.25855609967,327512.25855609967,327512.25855609967,327512.25855609967,327512.25855609967
