,time,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_num_trades,btc_friction_up_0.25,btc_friction_up_0.5,btc_friction_up_0.75,btc_friction_up_1.0,btc_friction_up_1.25,btc_friction_up_1.5,btc_friction_up_1.75,btc_friction_up_2.0,btc_friction_down_0.25,btc_friction_down_0.5,btc_friction_down_0.75,btc_friction_down_1.0,btc_friction_down_1.25,btc_friction_down_1.5,btc_friction_down_1.75,btc_friction_down_2.0,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_num_trades,eth_friction_up_0.25,eth_friction_up_0.5,eth_friction_up_0.75,eth_friction_up_1.0,eth_friction_up_1.25,eth_friction_up_1.5,eth_friction_up_1.75,eth_friction_up_2.0,eth_friction_down_0.25,eth_friction_down_0.5,eth_friction_down_0.75,eth_friction_down_1.0,eth_friction_down_1.25,eth_friction_down_1.5,eth_friction_down_1.75,eth_friction_down_2.0,doge_open,doge_high,doge_low,doge_close,doge_volume,doge_num_trades,doge_friction_up_0.25,doge_friction_up_0.5,doge_friction_up_0.75,doge_friction_up_1.0,doge_friction_up_1.25,doge_friction_up_1.5,doge_friction_up_1.75,doge_friction_up_2.0,doge_friction_down_0.25,doge_friction_down_0.5,doge_friction_down_0.75,doge_friction_down_1.0,doge_friction_down_1.25,doge_friction_down_1.5,doge_friction_down_1.75,doge_friction_down_2.0
10,2023-01-22 12:46:00,22916.33000000,22916.33000000,22916.33000000,22916.33000000,0.00000000,0,5357071.701733849,5556215.769557233,5641999.809834694,5722323.457019486,5895592.9392135,6007954.3039662335,6150325.751543275,6190679.11688381,4827580.7627631305,5301064.343833791,5664816.165890888,5713120.550049889,5713120.550049889,5713120.550049889,5713120.550049889,5713120.550049889,1658.51000000,1658.51000000,1658.51000000,1658.51000000,0.00000000,0,2561625.698565,2611864.9467882984,2654177.5521656997,2734584.3146509957,2810223.608457895,2897931.991994696,2935263.055900296,3065261.308603193,1700204.830755899,1894656.8504216024,1968852.7574857029,2156360.6245534034,2156360.6245534034,2156360.6245534034,2156360.6245534034,2156360.6245534034,0.09187930,0.09187930,0.09187930,0.09187930,0.00000000,0,280884.2411242002,348699.70847479993,465926.68780430005,556602.4795535001,625049.8769321002,675535.0313909,728552.3002681002,744199.7921071999,235359.6308758999,321397.4309739997,330268.4648438999,335525.9863377998,335525.9863377998,335525.9863377998,335525.9863377998,335525.9863377998
11,2023-01-22 12:47:00,22903.26000000,22903.26000000,22903.26000000,22903.26000000,0.00000000,0,5394392.345154289,5593556.710255602,5679375.076289063,5759698.701946656,5932637.69622167,6045359.794284403,6186416.256798645,6228084.6072019795,4933727.21766331,5407132.645621391,5770884.467678488,5819188.851837489,5819188.851837489,5819188.851837489,5819188.851837489,5819188.851837489,1657.86000000,1657.86000000,1657.86000000,1657.86000000,0.00000000,0,2549092.406331601,2599331.6545548993,2641644.2599323005,2721846.4829294966,2797578.368524496,2884981.464061297,2922685.120581597,3052715.083631794,1794546.5752180992,1988868.0441776025,2063036.677470703,2250544.544538403,2250544.544538403,2250544.544538403,2250544.544538403,2250544.544538403,0.09206060,0.09206060,0.09206060,0.09206060,0.00000000,0,279496.36953390023,347156.91549399984,464345.53176860005,554872.5109097001,623369.7608882003,676329.8982935001,726794.3971707002,742898.5860556,237485.94873409992,324149.7505660997,333020.78443599987,338278.3059298998,338278.3059298998,338278.3059298998,338278.3059298998,338278.3059298998
12,2023-01-22 12:48:00,22919.95000000,22919.95000000,22919.95000000,22919.95000000,0.00087300,1,5388958.644284949,5588102.712108333,5673886.752385793,5754989.462515587,5927479.8817646,6039841.246517333,6182212.694094375,6222566.059434909,4783866.111165251,5257384.292368111,5621136.114425208,5669440.498584209,5669440.498584209,5669440.498584209,5669440.498584209,5669440.498584209,1658.24000000,1658.24000000,1658.24000000,1658.24000000,0.01507000,1,2553860.7363942005,2604099.9846174987,2646412.5899949,2726789.137980896,2802346.6985870954,2890167.0298238965,2927498.0937294965,3057496.3464323934,1672146.4204667993,1866578.3899153026,1940774.2969794031,2128282.164047104,2128282.164047104,2128282.164047104,2128282.164047104,2128282.164047104,0.09198760,0.09198760,0.09198760,0.09198760,0.00000000,0,283435.5581242002,351155.96668179985,468382.97749420005,558989.8541554001,627459.1558804002,677894.4715392,730911.7404164003,746639.1893013,233148.52819469993,319241.75277409976,328112.7866439999,333370.30813789985,333370.30813789985,333370.30813789985,333370.30813789985,333370.30813789985
13,2023-01-22 12:49:00,22939.28000000,22939.28000000,22939.28000000,22939.28000000,0.00000000,0,5561530.047100528,5760633.656902032,5846465.235077943,5927567.962874516,6100199.80168364,6212372.1913110325,6354894.675803634,6395197.010348609,5089438.383899681,5563105.278247332,5926906.093814399,5975210.4779734,5975210.4779734,5975210.4779734,5975210.4779734,5975210.4779734,1658.73000000,1658.73000000,1658.73000000,1658.73000000,0.00000000,0,2506023.4414691,2556262.689692398,2598575.2950697993,2678982.0575550953,2754621.3513619946,2842464.706384096,2879660.798804396,3009659.051507293,1685172.207660099,1879624.2273258024,1953820.134389903,2141328.0014576036,2141328.0014576036,2141328.0014576036,2141328.0014576036,2141328.0014576036,0.09193400,0.09193400,0.09193400,0.09193400,0.00000000,0,273724.74464170024,341423.9221005999,458650.9447720001,549314.7889540002,617784.0906790004,668219.4063378002,721236.6752150004,736964.1240999001,237290.75406349998,323353.98387039977,332225.0177402999,337482.53923419985,337482.53923419985,337482.53923419985,337482.53923419985,337482.53923419985
14,2023-01-22 12:50:00,22927.65000000,22927.65000000,22927.65000000,22927.65000000,0.00000000,0,5356229.427988389,5555333.037789892,5641164.615965803,5722219.788197147,5894710.20744616,6007071.572198893,6149594.056691495,6189896.391236469,5067548.451293101,5541066.632495961,5904818.454553058,5953122.838712059,5953122.838712059,5953122.838712059,5953122.838712059,5953122.838712059,1657.42000000,1657.42000000,1657.42000000,1657.42000000,0.00000000,0,2512181.8365372005,2562421.0847604987,2604692.0000376,2684885.559500296,2760667.7987300954,2848035.3784728963,2885744.3729213965,3015804.5138373934,1787208.5364362993,1981500.0165174026,2055668.649810503,2243176.516878203,2243176.516878203,2243176.516878203,2243176.516878203,2243176.516878203,0.09201790,0.09201790,0.09201790,0.09201790,0.00000000,0,278985.0687666002,346644.14133239986,463790.00341860007,554396.8800798,622894.1300583002,675854.2674636,726318.7663408002,742422.9552256999,241006.90455149993,327636.6041308997,336507.63800079987,341765.1594946998,341765.1594946998,341765.1594946998,341765.1594946998,341765.1594946998
15,2023-01-22 12:51:00,22908.12000000,22908.12000000,22908.12000000,22908.12000000,0.00000000,0,5364608.184070768,5563717.893429792,5649566.483327053,5729859.885120845,5903159.612705859,6015520.9774585925,6156577.439972834,6198245.790376169,5146123.54590907,5619586.697676851,5983338.519733949,6031642.903892949,6031642.903892949,6031642.903892949,6031642.903892949,6031642.903892949,1657.25000000,1657.25000000,1657.25000000,1657.25000000,0.00000000,0,2521431.9579771003,2571671.2062003985,2613942.1214774996,2694084.634406196,2769917.920169995,2857285.499912796,2894994.4943612963,3025054.635277293,1787306.7592378992,1981574.1121067025,2055742.745399803,2243250.612467503,2243250.612467503,2243250.612467503,2243250.612467503,2243250.612467503,0.09201790,0.09201790,0.09201790,0.09201790,0.00000000,0,279181.9000854002,346840.97265119985,463986.83473740006,554593.7113986001,623090.9613771003,676051.0987824001,726515.5976596003,742619.7865445,232024.9641344999,318654.66371389973,327525.6975837999,332783.2190776998,332783.2190776998,332783.2190776998,332783.2190776998,332783.2190776998
16,2023-01-22 12:52:00,22927.09000000,22927.09000000,22927.09000000,22927.09000000,0.00000000,0,5389646.567631308,5588750.177432812,5674581.755608723,5755636.927840066,5928127.347089079,6040488.711841812,6183011.196334414,6223313.530879389,5135037.02801698,5608555.20921984,5972307.031276938,6020611.415435938,6020611.415435938,6020611.415435938,6020611.415435938,6020611.415435938,1657.82000000,1657.82000000,1657.82000000,1657.82000000,0.00000000,0,2515899.9409785005,2566139.1892017988,2608410.1044789,2688654.017576396,2764385.9031713954,2851788.9987081965,2889492.6552284965,3019522.6182786934,1791298.1901067994,1985619.6590663027,2059788.292359403,2247296.159427103,2247296.159427103,2247296.159427103,2247296.159427103,2247296.159427103,0.09213160,0.09213160,0.09213160,0.09213160,0.00000000,0,290561.09673680016,358122.11995669984,475224.05434860004,565757.2969252001,635050.0947434003,687202.1483247002,737675.3784223003,753729.4056308,233268.07009289987,319962.2536608997,328833.28753079986,334090.8090246998,334090.8090246998,334090.8090246998,334090.8090246998,334090.8090246998
17,2023-01-22 12:53:00,22924.79000000,22924.79000000,22924.79000000,22924.79000000,0.00000000,0,5397774.983888558,5596878.593690062,5682710.171865973,5763765.344097316,5936255.763346329,6048617.1280990625,6191139.612591664,6231341.941016639,5036284.978806881,5509803.160009742,5873554.982066839,5921859.36622584,5921859.36622584,5921859.36622584,5921859.36622584,5921859.36622584,1659.06000000,1659.06000000,1659.06000000,1659.06000000,0.00000000,0,2543113.8130389005,2593353.0612621987,2635665.6666396,2716072.429124896,2791711.7229317953,2879555.0779538965,2916751.1703741965,3046786.1506802933,1708068.309543399,1902520.3292091023,1976716.2362732028,2164224.1033409038,2164224.1033409038,2164224.1033409038,2164224.1033409038,2164224.1033409038,0.09225250,0.09225250,0.09225250,0.09225250,0.00000000,0,292088.1205736002,359482.1685730999,477161.54234350007,567062.9091496004,636337.2783978006,688861.6293471004,738992.7228052006,755016.5892852003,228991.01292059987,315768.0179495997,324639.0518194999,329896.5733133998,329896.5733133998,329896.5733133998,329896.5733133998,329896.5733133998
18,2023-01-22 12:54:00,22918.24000000,22918.24000000,22918.24000000,22918.24000000,0.00000000,0,5383193.103939468,5582337.171762852,5668121.212040313,5749223.922170106,5921714.341419119,6034075.706171853,6176447.153748894,6216800.519089429,4994782.180510342,5468290.357523142,5832042.17958024,5880346.56373924,5880346.56373924,5880346.56373924,5880346.56373924,5880346.56373924,1658.03000000,1658.03000000,1658.03000000,1658.03000000,0.00000000,0,2552054.5368725006,2602293.785095799,2644606.3904732,2724938.301330396,2800540.4990653954,2888360.8303021966,2925647.2511224966,3055677.2141726934,1784727.7501209993,1979159.7195695026,2053355.6266336031,2240863.4937013034,2240863.4937013034,2240863.4937013034,2240863.4937013034,2240863.4937013034,0.09225250,0.09225250,0.09225250,0.09225250,0.00000000,0,278938.3898541002,346332.4378535999,464011.8116240001,553913.1784301002,623187.5476783004,675711.8986276002,725842.9920857004,741866.8585657001,238341.8018750999,325118.8069040997,333989.84077399987,339247.3622678998,339247.3622678998,339247.3622678998,339247.3622678998,339247.3622678998
19,2023-01-22 12:55:00,22924.94000000,22924.94000000,22924.94000000,22924.94000000,0.00000000,0,5285546.710669259,5484650.320470762,5570481.898646673,5651537.070878017,5824027.49012703,5936388.854879763,6078911.339372365,6119113.667797339,5083363.947779831,5556882.128982691,5920633.951039788,5968938.335198789,5968938.335198789,5968938.335198789,5968938.335198789,5968938.335198789,1657.64000000,1657.64000000,1657.64000000,1657.64000000,0.00000000,0,2555916.8861908005,2606156.1344140987,2648427.0496912,2728670.962788696,2804402.8483836954,2891770.4281264963,2929479.4225749965,3059539.5634909933,1774686.3601657993,1968977.8402469025,2043146.473540003,2230654.3406077037,2230654.3406077037,2230654.3406077037,2230654.3406077037,2230654.3406077037,0.09207220,0.09207220,0.09207220,0.09207220,0.00000000,0,278225.62003950024,345923.61325479986,463027.02270470007,553554.0018458001,622071.9661043002,675052.8196856001,725475.8881068003,741580.0769917,238600.02137419992,325294.20494219975,334165.2388120999,339422.76030599984,339422.76030599984,339422.76030599984,339422.76030599984,339422.76030599984
20,2023-01-22 12:56:00,22914.58000000,22914.58000000,22914.58000000,22914.58000000,0.13000000,1,5417955.7065095585,5617099.716429982,5702914.005765843,5783237.652950636,5956507.13514465,6068868.499897383,6211027.198031224,6251593.312814959,5158699.391073121,5632182.972143781,5995934.794200879,6044239.178359879,6044239.178359879,6044239.178359879,6044239.178359879,6044239.178359879,1656.24000000,1656.24000000,1656.24000000,1656.24000000,0.00000000,0,2411768.7425418003,2462087.5968502983,2504358.5121273994,2584441.5570900957,2660304.122686895,2743540.921622496,2785270.8666187963,2915471.025927193,1787034.7395424992,1981303.3980572026,2055435.019128403,2242942.886196103,2242942.886196103,2242942.886196103,2242942.886196103,2242942.886196103,0.09194760,0.09194760,0.09194760,0.09194760,0.00000000,0,273332.71949160023,341031.8969504999,458258.9196219001,548922.7638039002,617392.0655289004,667827.3811877002,720844.6500649004,736572.0989498001,235443.43461219996,321536.65919159976,330407.6930614999,335665.21455539984,335665.21455539984,335665.21455539984,335665.21455539984,335665.21455539984
21,2023-01-22 12:57:00,22915.51000000,22915.51000000,22915.51000000,22915.51000000,0.00000000,0,5403572.894090688,5602686.7128556715,5688501.002191532,5768824.649376325,5942094.131570339,6054455.496323072,6196614.1944569135,6237180.3092406485,5119227.44273607,5592711.02380673,5956462.8458638275,6004767.230022828,6004767.230022828,6004767.230022828,6004767.230022828,6004767.230022828,1655.81000000,1655.81000000,1655.81000000,1655.81000000,0.00000000,0,2404445.6643922003,2454710.067247099,2497035.4339777995,2577087.977722996,2652947.8453426952,2736217.843472896,2777947.7884691963,2908147.947777593,1791361.5841071992,1985630.2426219026,2059761.863693103,2247269.730760803,2247269.730760803,2247269.730760803,2247269.730760803,2247269.730760803,0.09187950,0.09187950,0.09187950,0.09187950,0.00000000,0,272478.12668920023,340293.59403979994,457520.57336930005,548196.3651185002,616643.7624971003,667128.9169559001,720146.1858331003,735793.6776722,239921.8975336999,325959.69763179973,334830.7315016999,340088.2529955998,340088.2529955998,340088.2529955998,340088.2529955998,340088.2529955998
22,2023-01-22 12:58:00,22917.85000000,22917.85000000,22917.85000000,22917.85000000,0.00071300,1,5474939.290505649,5674083.358329033,5759867.398606493,5840720.302536286,6013460.5279853,6125821.892738033,6268193.340315075,6308546.705655609,4989151.809841032,5462659.986853832,5826411.80891093,5874716.19306993,5874716.19306993,5874716.19306993,5874716.19306993,5874716.19306993,1656.15000000,1656.15000000,1656.15000000,1656.15000000,0.00000000,0,2411008.8124174005,2461327.6667258986,2503598.5820029997,2583681.626965696,2659544.1925624954,2742780.9914980964,2784510.9364943965,2914711.0958027933,1800805.7288717993,1995074.3873865027,2069206.008457703,2256713.8755254033,2256713.8755254033,2256713.8755254033,2256713.8755254033,2256713.8755254033,0.09191360,0.09191360,0.09191360,0.09191360,0.00000000,0,270444.55738800025,338243.6978468999,455470.7205183001,546134.5647003001,614603.8664253002,665039.1820841001,718056.4509613003,733754.1198182,233223.10340489994,319286.33321179973,328157.3670816999,333414.8885755998,333414.8885755998,333414.8885755998,333414.8885755998,333414.8885755998
23,2023-01-22 12:59:00,22908.72000000,22908.72000000,22908.72000000,22908.72000000,0.00000000,0,5452793.708603279,5651903.417962302,5737752.007859563,5818045.409653356,5991345.13723837,6103706.501991103,6244762.964505345,6286431.31490868,5134037.2776023,5607500.429370081,5971252.251427178,6019556.635586179,6019556.635586179,6019556.635586179,6019556.635586179,6019556.635586179,1656.16000000,1656.16000000,1656.16000000,1656.16000000,0.00000000,0,2421459.0213962,2471777.8757046983,2514048.7909817994,2594131.8359444956,2669994.401541295,2753231.200476896,2794961.145473196,2925161.304781593,1822098.3859349992,2016367.0444497026,2090498.665520903,2278006.532588603,2278006.532588603,2278006.532588603,2278006.532588603,2278006.532588603,0.09191360,0.09191360,0.09191360,0.09191360,0.00000000,0,272088.9694282003,339888.10988709994,457115.1325585001,547778.9767405002,616248.2784655003,666683.5941243002,719700.8630015004,735398.5318584001,238904.67125699995,324967.90106389974,333838.9349337999,339096.4564276998,339096.4564276998,339096.4564276998,339096.4564276998,339096.4564276998
