,time,open,high,low,close,volume,num_trades,bid_price0,bid_quantity0,bid_price1,bid_quantity1,bid_price2,bid_quantity2,bid_price3,bid_quantity3,bid_price4,bid_quantity4,bid_price5,bid_quantity5,bid_price6,bid_quantity6,bid_price7,bid_quantity7,bid_price8,bid_quantity8,bid_price9,bid_quantity9,bid_price10,bid_quantity10,bid_price11,bid_quantity11,bid_price12,bid_quantity12,bid_price13,bid_quantity13,bid_price14,bid_quantity14,bid_price15,bid_quantity15,bid_price16,bid_quantity16,bid_price17,bid_quantity17,bid_price18,bid_quantity18,bid_price19,bid_quantity19,bid_price20,bid_quantity20,bid_price21,bid_quantity21,bid_price22,bid_quantity22,bid_price23,bid_quantity23,bid_price24,bid_quantity24,bid_price25,bid_quantity25,bid_price26,bid_quantity26,bid_price27,bid_quantity27,bid_price28,bid_quantity28,bid_price29,bid_quantity29,bid_price30,bid_quantity30,bid_price31,bid_quantity31,bid_price32,bid_quantity32,bid_price33,bid_quantity33,bid_price34,bid_quantity34,bid_price35,bid_quantity35,bid_price36,bid_quantity36,bid_price37,bid_quantity37,bid_price38,bid_quantity38,bid_price39,bid_quantity39,bid_price40,bid_quantity40,bid_price41,bid_quantity41,bid_price42,bid_quantity42,bid_price43,bid_quantity43,bid_price44,bid_quantity44,bid_price45,bid_quantity45,bid_price46,bid_quantity46,bid_price47,bid_quantity47,bid_price48,bid_quantity48,bid_price49,bid_quantity49,bid_price50,bid_quantity50,bid_price51,bid_quantity51,bid_price52,bid_quantity52,bid_price53,bid_quantity53,bid_price54,bid_quantity54,bid_price55,bid_quantity55,bid_price56,bid_quantity56,bid_price57,bid_quantity57,bid_price58,bid_quantity58,bid_price59,bid_quantity59,bid_price60,bid_quantity60,bid_price61,bid_quantity61,bid_price62,bid_quantity62,bid_price63,bid_quantity63,bid_price64,bid_quantity64,bid_price65,bid_quantity65,bid_price66,bid_quantity66,bid_price67,bid_quantity67,bid_price68,bid_quantity68,bid_price69,bid_quantity69,bid_price70,bid_quantity70,bid_price71,bid_quantity71,bid_price72,bid_quantity72,bid_price73,bid_quantity73,bid_price74,bid_quantity74,bid_price75,bid_quantity75,bid_price76,bid_quantity76,bid_price77,bid_quantity77,bid_price78,bid_quantity78,bid_price79,bid_quantity79,bid_price80,bid_quantity80,bid_price81,bid_quantity81,bid_price82,bid_quantity82,bid_price83,bid_quantity83,bid_price84,bid_quantity84,bid_price85,bid_quantity85,bid_price86,bid_quantity86,bid_price87,bid_quantity87,bid_price88,bid_quantity88,bid_price89,bid_quantity89,bid_price90,bid_quantity90,bid_price91,bid_quantity91,bid_price92,bid_quantity92,bid_price93,bid_quantity93,bid_price94,bid_quantity94,bid_price95,bid_quantity95,bid_price96,bid_quantity96,bid_price97,bid_quantity97,bid_price98,bid_quantity98,bid_price99,bid_quantity99,ask_price0,ask_quantity0,ask_price1,ask_quantity1,ask_price2,ask_quantity2,ask_price3,ask_quantity3,ask_price4,ask_quantity4,ask_price5,ask_quantity5,ask_price6,ask_quantity6,ask_price7,ask_quantity7,ask_price8,ask_quantity8,ask_price9,ask_quantity9,ask_price10,ask_quantity10,ask_price11,ask_quantity11,ask_price12,ask_quantity12,ask_price13,ask_quantity13,ask_price14,ask_quantity14,ask_price15,ask_quantity15,ask_price16,ask_quantity16,ask_price17,ask_quantity17,ask_price18,ask_quantity18,ask_price19,ask_quantity19,ask_price20,ask_quantity20,ask_price21,ask_quantity21,ask_price22,ask_quantity22,ask_price23,ask_quantity23,ask_price24,ask_quantity24,ask_price25,ask_quantity25,ask_price26,ask_quantity26,ask_price27,ask_quantity27,ask_price28,ask_quantity28,ask_price29,ask_quantity29,ask_price30,ask_quantity30,ask_price31,ask_quantity31,ask_price32,ask_quantity32,ask_price33,ask_quantity33,ask_price34,ask_quantity34,ask_price35,ask_quantity35,ask_price36,ask_quantity36,ask_price37,ask_quantity37,ask_price38,ask_quantity38,ask_price39,ask_quantity39,ask_price40,ask_quantity40,ask_price41,ask_quantity41,ask_price42,ask_quantity42,ask_price43,ask_quantity43,ask_price44,ask_quantity44,ask_price45,ask_quantity45,ask_price46,ask_quantity46,ask_price47,ask_quantity47,ask_price48,ask_quantity48,ask_price49,ask_quantity49,ask_price50,ask_quantity50,ask_price51,ask_quantity51,ask_price52,ask_quantity52,ask_price53,ask_quantity53,ask_price54,ask_quantity54,ask_price55,ask_quantity55,ask_price56,ask_quantity56,ask_price57,ask_quantity57,ask_price58,ask_quantity58,ask_price59,ask_quantity59,ask_price60,ask_quantity60,ask_price61,ask_quantity61,ask_price62,ask_quantity62,ask_price63,ask_quantity63,ask_price64,ask_quantity64,ask_price65,ask_quantity65,ask_price66,ask_quantity66,ask_price67,ask_quantity67,ask_price68,ask_quantity68,ask_price69,ask_quantity69,ask_price70,ask_quantity70,ask_price71,ask_quantity71,ask_price72,ask_quantity72,ask_price73,ask_quantity73,ask_price74,ask_quantity74,ask_price75,ask_quantity75,ask_price76,ask_quantity76,ask_price77,ask_quantity77,ask_price78,ask_quantity78,ask_price79,ask_quantity79,ask_price80,ask_quantity80,ask_price81,ask_quantity81,ask_price82,ask_quantity82,ask_price83,ask_quantity83,ask_price84,ask_quantity84,ask_price85,ask_quantity85,ask_price86,ask_quantity86,ask_price87,ask_quantity87,ask_price88,ask_quantity88,ask_price89,ask_quantity89,ask_price90,ask_quantity90,ask_price91,ask_quantity91,ask_price92,ask_quantity92,ask_price93,ask_quantity93,ask_price94,ask_quantity94,ask_price95,ask_quantity95,ask_price96,ask_quantity96,ask_price97,ask_quantity97,ask_price98,ask_quantity98,ask_price99,ask_quantity99
0,2023-01-19 11:06:00,20833.66,20834.0,20829.0,20834.0,0.322753,8,20832.53,0.05,20831.88,0.095991,20831.87,0.05,20829.78,0.05,20829.77,0.056575,20829.76,0.068933,20829.53,0.05,20828.81,0.05,20828.76,0.05,20828.04,0.05,20827.61,0.05,20827.6,1.625132,20827.31,0.05,20825.62,0.19846,20822.47,0.001259,20822.16,0.004799,20822.15,0.145,20820.75,0.005284,20820.3,0.110025,20820.06,0.145,20819.87,0.004529,20818.34,0.130048,20817.97,0.145,20817.6,3.227568,20817.48,0.694832,20816.48,2.321406,20815.88,0.145,20815.0,0.3,20813.79,0.145,20811.7,0.145,20809.62,0.120137,20809.61,0.145,20809.1,4.927602,20807.2,0.145,20807.03,0.938629,20805.92,0.001932,20805.86,0.002404,20805.23,0.002,20805.0,0.001173,20804.0,0.145,20801.85,0.145,20800.29,0.67565,20800.27,0.003091,20800.17,0.02501,20799.21,0.76573,20797.85,0.004809,20796.71,0.004092,20796.46,1.00556,20794.49,0.00529,20792.6,8.144146,20789.19,0.000962,20783.47,1.053751,20780.57,16.696522,20779.28,0.000962,20777.71,0.001185,20775.2,0.001443,20774.58,0.883643,20772.5,1.071093,20768.96,0.003096,20765.69,0.080375,20762.0,0.000482,20759.8,0.001263,20757.69,1.071524,20755.3,0.004998,20755.09,0.002817,20751.35,0.00104,20751.1,0.001673,20748.88,3.220462,20745.69,1.060741,20742.72,0.003322,20742.69,0.001002,20742.66,0.004546,20741.85,0.001176,20741.84,10.003062,20740.0,0.479859,20737.7,0.0031,20735.0,0.00067,20731.49,1.0623,20729.86,0.002411,20723.7,0.004106,20723.03,0.006714,20721.32,1.07065,20719.74,0.001297,20716.12,0.00531,20714.63,0.002243,20713.18,0.002163,20706.49,0.003105,20705.52,0.001409,20702.79,0.001942,20702.65,6.804237,20701.31,0.002416,20697.33,0.001267,20694.82,0.000966,20694.67,6.526471,20694.08,0.000967,20693.34,0.004833,20690.0,0.005317,20686.47,6.32641,20686.13,0.001623,20681.08,0.00119,20840.65,0.026,20840.66,0.068933,20840.85,0.05,20840.86,0.026,20840.93,0.145986,20840.95,0.186195,20841.04,0.145,20842.11,0.145,20844.25,0.145,20844.7,1.625132,20845.08,0.666587,20846.82,0.004799,20846.83,0.766386,20847.49,0.114938,20847.61,0.145,20848.14,0.17916,20849.7,0.145,20853.87,0.145,20854.4,3.227568,20858.82,0.119853,20859.77,0.181543,20863.94,0.83234,20864.54,1.96766,20865.3,4.927602,20868.95,0.178912,20878.14,0.180104,20882.9,8.144146,20887.56,0.181252,20900.08,0.541191,20900.77,4.029228,20901.31,0.00289,20909.48,0.540402,20913.97,0.0039,20918.87,0.891543,20919.96,16.044783,20920.18,0.01,20924.19,0.000478,20931.88,0.001169,20932.96,0.000478,20933.36,1.626855,20933.37,3.990387,20936.04,0.003079,20936.76,0.842564,20942.7,9.637634,20943.5,0.004078,20948.36,0.001255,20948.84,0.001666,20950.0,6.385978,20951.04,0.080019,20951.13,0.949358,20965.0,0.143095,20965.91,4.037416,20967.6,0.003074,20969.86,0.027752,20970.0,0.001288,20976.93,0.001612,20979.03,0.002396,20985.07,0.002149,20986.06,0.01,20986.07,0.001572,20988.0,0.00048,20991.36,0.000958,20995.22,0.001192,20995.61,0.001166,20996.52,0.00667,20997.51,7.44519,20999.21,0.003069,21000.0,0.035933,21008.12,0.002227,21011.6,0.001252,21013.55,4.020299,21013.63,0.0033,21014.05,0.001178,21016.48,0.004507,21017.28,0.004063,21018.68,0.001252,21023.04,9.996927,21023.34,0.004966,21025.23,0.001436,21027.48,0.001659,21030.86,0.003065,21031.46,0.001349,21034.15,0.000479,21039.55,0.000961,21039.99,0.00063,21044.13,0.002592,21044.33,0.079664,21050.0,0.237982,21050.25,0.000994,21055.92,0.001922,21056.16,0.001678,21056.25,0.000955,21059.0,0.00144,21059.53,0.001162,21060.0,0.00048,21062.0,0.00145,21062.56,0.00306,21070.0,0.00048,21071.0,0.00048,21073.41,0.001031
1,2023-01-19 11:07:00,20844.24,20853.95,20844.24,20853.95,0.791273,17,20847.75,0.02,20847.74,0.165888,20847.21,0.05,20846.49,0.02,20846.16,0.05,20846.15,0.199907,20845.48,0.05,20845.47,0.068933,20845.44,0.05,20845.08,0.05,20844.03,0.05,20844.02,0.05,20844.0,1.625132,20842.99,0.05,20842.98,0.145,20841.66,0.05,20841.65,0.020182,20841.09,0.020188,20840.91,0.004795,20840.84,0.145,20839.65,0.020107,20839.02,0.019993,20838.75,0.145,20838.3,0.019931,20837.2,2.360848,20836.87,0.020056,20836.86,0.019994,20836.66,0.145,20834.57,0.145,20833.2,3.227568,20832.48,0.145,20832.28,0.129961,20830.39,0.145,20826.0,4.927602,20823.81,1.00382,20822.47,0.001259,20822.15,0.145,20821.02,0.002,20820.75,0.005284,20820.31,0.120075,20820.3,0.110025,20820.06,0.145,20819.87,0.004529,20817.97,0.145,20816.35,1.223308,20815.88,0.145,20815.6,8.144146,20815.1,0.093018,20815.06,0.068509,20815.0,0.3,20813.79,0.145,20812.81,1.059553,20812.13,0.015854,20811.7,0.145,20809.61,0.145,20807.2,0.145,20805.92,0.001932,20805.86,0.002404,20805.0,0.001173,20804.0,0.145,20801.85,0.145,20800.27,0.003091,20797.9,1.053627,20797.85,0.004809,20796.71,0.004092,20794.77,3.21646,20794.49,0.00529,20789.19,0.000962,20780.57,16.696522,20779.28,0.000962,20777.71,0.001185,20775.2,0.001443,20774.58,0.883643,20768.96,0.003096,20765.69,0.080375,20762.0,0.000482,20759.8,0.001263,20755.3,0.004998,20755.09,0.002817,20751.35,0.00104,20751.1,0.001673,20748.88,3.220462,20742.72,0.003322,20742.69,0.001002,20742.66,0.004546,20741.85,0.001176,20741.84,10.003062,20740.0,0.479859,20737.7,0.0031,20735.0,0.00067,20729.86,0.002411,20723.7,0.004106,20723.03,0.006714,20719.74,0.001297,20716.12,0.00531,20714.63,0.002243,20713.18,0.002163,20706.49,0.003105,20705.52,0.001409,20702.79,0.001942,20855.48,0.068019,20855.5,0.05,20855.88,0.05,20855.98,0.05,20856.0,0.095919,20856.01,0.145,20856.02,0.182475,20858.34,0.05,20858.72,0.05,20858.73,0.145,20859.76,0.05,20859.77,0.181543,20860.14,0.145,20860.2,1.625132,20862.22,0.004796,20864.36,0.118307,20865.11,0.767414,20868.29,0.666587,20868.5,3.227568,20868.95,0.178912,20873.9,4.927602,20878.13,0.119743,20878.14,0.180104,20878.41,0.30698,20878.54,0.16076,20878.56,0.15439,20879.63,1.90068,20879.67,0.27719,20882.9,8.144146,20887.56,0.181252,20900.08,0.541191,20900.77,4.029228,20901.31,0.00289,20904.53,0.003083,20909.48,0.540402,20913.97,0.0039,20918.87,0.891543,20919.96,16.044783,20920.18,0.01,20924.19,0.000478,20931.88,0.001169,20932.96,0.000478,20933.36,1.626855,20933.37,3.990387,20936.04,0.003079,20936.76,0.842564,20942.7,9.637634,20943.5,0.004078,20948.36,0.001255,20948.84,0.001666,20950.0,6.385978,20951.04,0.080019,20955.09,0.905229,20965.0,0.143095,20965.91,4.037416,20967.6,0.003074,20969.86,0.027752,20970.0,0.001288,20973.26,0.948653,20976.93,0.001612,20979.03,0.002396,20985.07,0.002149,20986.06,0.01,20986.07,0.001572,20988.0,0.00048,20991.36,0.000958,20995.22,0.001192,20995.61,0.001166,20996.52,0.00667,20997.51,7.44519,20999.21,0.003069,21000.0,0.035933,21008.12,0.002227,21011.6,0.001252,21013.55,4.020299,21013.63,0.0033,21014.05,0.001178,21016.48,0.004507,21017.28,0.004063,21018.68,0.001252,21023.04,9.996927,21023.34,0.004966,21025.23,0.001436,21027.48,0.001659,21030.86,0.003065,21031.46,0.001349,21034.15,0.000479,21039.55,0.000961,21039.99,0.00063,21044.13,0.002592,21044.33,0.079664,21050.0,0.237982,21050.25,0.000994,21055.92,0.001922,21056.16,0.001678,21056.25,0.000955,21059.0,0.00144,21059.53,0.001162,21060.0,0.00048,21062.0,0.00145
2,2023-01-19 11:08:00,20860.14,20860.14,20860.14,20860.14,0.0,0,20869.09,0.05,20869.08,0.164809,20868.04,0.05,20868.03,0.145,20867.77,0.02,20867.63,0.05,20867.16,0.05,20866.37,0.18081,20865.94,0.145,20865.06,0.05,20863.34,0.004791,20863.33,0.05,20863.32,0.068933,20863.31,0.05,20863.22,0.05,20863.12,0.201962,20862.28,0.05,20862.16,0.05,20862.09,0.05,20861.92,0.145,20861.5,1.625132,20859.62,0.145,20856.25,0.020051,20854.85,0.020082,20853.42,0.020047,20852.85,0.127318,20852.65,0.019973,20850.7,3.227568,20849.7,0.020108,20848.26,0.019927,20843.1,4.927602,20842.98,0.145,20840.85,0.119957,20840.84,0.145,20838.75,0.145,20836.71,0.859074,20836.66,0.145,20835.33,0.674058,20835.29,0.792332,20834.57,0.145,20832.48,0.145,20830.39,0.145,20827.0,8.144146,20824.19,0.938903,20822.47,0.001259,20822.15,0.145,20820.75,0.005284,20820.3,0.110025,20820.06,0.145,20819.87,0.004529,20817.97,0.145,20815.88,0.145,20815.0,0.3,20813.79,0.145,20811.7,0.145,20811.18,1.050867,20809.61,0.145,20807.2,0.145,20805.92,0.001932,20805.86,0.002404,20805.0,0.001173,20804.0,0.145,20801.85,0.145,20800.27,0.003091,20797.85,0.004809,20796.71,0.004092,20794.77,3.21646,20794.49,0.00529,20789.19,0.000962,20780.57,16.696522,20779.28,0.000962,20777.71,0.001185,20775.2,0.001443,20774.58,0.883643,20768.96,0.003096,20765.69,0.080375,20762.0,0.000482,20759.8,0.001263,20755.3,0.004998,20755.09,0.002817,20751.35,0.00104,20751.1,0.001673,20748.88,3.220462,20742.72,0.003322,20742.69,0.001002,20742.66,0.004546,20741.85,0.001176,20741.84,10.003062,20740.0,0.479859,20737.7,0.0031,20735.0,0.00067,20729.86,0.002411,20723.7,0.004106,20723.03,0.006714,20719.74,0.001297,20716.12,0.00531,20714.63,0.002243,20713.18,0.002163,20706.49,0.003105,20705.52,0.001409,20877.29,0.213933,20877.4,0.026,20877.41,0.05,20878.11,0.180754,20878.12,0.07105,20878.13,0.05,20878.14,0.180104,20879.48,0.05,20879.5,1.625132,20881.48,0.10311,20881.49,0.666587,20882.46,0.76187,20887.55,0.004792,20887.56,0.181252,20894.43,3.227568,20899.19,0.119622,20899.2,0.83458,20900.08,0.541191,20900.1,0.73438,20900.39,0.479263,20900.4,4.927602,20900.8,0.01193,20901.0,1.21911,20901.31,0.00289,20904.53,0.003083,20909.48,0.540402,20910.0,8.144146,20913.97,0.0039,20918.87,0.891543,20919.96,16.044783,20920.18,0.01,20931.88,0.001169,20933.36,1.626855,20933.37,3.990387,20936.04,0.003079,20936.76,0.842564,20942.7,9.637634,20943.5,0.004078,20948.36,0.001255,20948.84,0.001666,20950.0,6.385978,20951.04,0.080019,20955.09,0.905229,20965.0,0.143095,20965.91,4.037416,20967.6,0.003074,20969.86,0.027752,20970.0,0.001288,20971.79,0.83563,20976.93,0.001612,20979.03,0.002396,20985.07,0.002149,20986.06,0.01,20986.07,0.001572,20988.0,0.00048,20988.53,0.896182,20991.36,0.000958,20995.22,0.001192,20995.61,0.001166,20996.52,0.00667,20997.51,7.44519,20999.21,0.003069,21000.0,0.035933,21007.52,0.956988,21008.12,0.002227,21011.6,0.001252,21013.55,4.020299,21013.63,0.0033,21014.05,0.001178,21016.48,0.004507,21017.28,0.004063,21018.68,0.001252,21023.04,9.996927,21023.34,0.004966,21025.23,0.001436,21027.48,0.001659,21030.86,0.003065,21031.46,0.001349,21034.15,0.000479,21039.55,0.000961,21039.99,0.00063,21044.13,0.002592,21044.33,0.079664,21050.0,0.237982,21050.25,0.000994,21055.92,0.001922,21056.16,0.001678,21056.25,0.000955,21059.0,0.00144,21059.53,0.001162,21060.0,0.00048,21062.0,0.00145,21062.56,0.00306,21070.0,0.00048,21071.0,0.00048,21073.41,0.001031,21075.02,0.001248,21075.29,0.001283,21077.0,0.00048,21077.04,0.000954
3,2023-01-19 11:09:00,20888.24,20892.4,20880.91,20892.38,0.214732,4,20881.22,0.240782,20880.18,0.187284,20880.17,0.145,20877.4,0.05,20877.39,0.05,20877.38,0.145,20876.6,0.05,20876.58,0.05,20876.52,0.05,20876.5,0.05,20876.46,0.05,20875.8,1.625132,20874.66,0.004788,20874.65,0.145,20872.22,0.099164,20871.71,0.199397,20870.56,2.353521,20868.05,0.145,20867.4,3.227568,20865.94,0.145,20863.12,0.201962,20861.92,0.145,20859.62,0.145,20856.25,0.020051,20855.07,0.002,20854.85,0.020082,20853.42,0.020047,20852.66,0.119889,20852.65,0.019973,20851.2,4.927602,20849.7,0.020108,20849.39,0.143891,20849.29,0.127891,20848.75,0.233455,20848.34,0.945153,20848.26,0.019927,20846.52,0.016,20842.98,0.145,20840.84,0.145,20838.75,0.145,20838.2,8.144146,20836.71,0.859074,20836.66,0.145,20834.57,0.145,20832.48,0.145,20830.39,0.145,20824.42,1.05386,20822.47,0.001259,20822.15,0.145,20820.75,0.005284,20820.3,0.110025,20820.06,0.145,20819.87,0.004529,20817.97,0.145,20815.88,0.145,20815.0,0.3,20807.09,16.696522,20805.92,0.001932,20805.86,0.002404,20805.0,0.001173,20800.27,0.003091,20797.85,0.004809,20796.71,0.004092,20794.77,3.21646,20794.49,0.00529,20789.19,0.000962,20780.76,10.003062,20779.28,0.000962,20777.71,0.001185,20775.2,0.001443,20774.58,0.883643,20768.96,0.003096,20765.69,0.080375,20762.0,0.000482,20759.8,0.001263,20755.3,0.004998,20755.09,0.002817,20751.35,0.00104,20751.1,0.001673,20748.88,3.220462,20746.46,6.526471,20742.72,0.003322,20742.69,0.001002,20742.66,0.004546,20741.85,0.001176,20740.0,0.479859,20737.7,0.0031,20735.0,0.00067,20729.86,0.002411,20723.7,0.004106,20723.03,0.006714,20719.74,0.001297,20716.12,0.00531,20714.63,0.002243,20713.18,0.002163,20706.49,0.003105,20705.52,0.001409,20702.79,0.001942,20702.65,6.804237,20701.31,0.002416,20888.19,0.05,20888.2,0.026,20888.21,0.05,20888.22,0.095776,20888.23,0.05,20888.26,0.05,20888.33,0.05,20888.35,0.05,20888.72,0.195873,20892.1,1.625132,20894.73,0.004788,20894.74,0.762269,20900.07,0.104229,20900.08,0.541191,20901.31,0.00289,20903.5,3.227568,20904.53,0.003083,20905.04,0.666587,20909.0,4.927602,20909.48,0.540402,20911.98,0.19656,20912.13,0.10702,20912.34,2.24435,20912.83,0.25207,20913.97,0.0039,20916.22,0.119524,20918.87,0.891543,20920.18,0.01,20921.29,0.478546,20921.3,8.144146,20931.88,0.001169,20933.37,3.990387,20936.04,0.003079,20936.76,0.842564,20943.5,0.004078,20946.44,16.044783,20948.36,0.001255,20948.84,0.001666,20950.0,6.385978,20951.04,0.080019,20955.09,0.905229,20965.0,0.143095,20965.91,4.037416,20967.6,0.003074,20969.86,0.027752,20970.0,0.001288,20971.79,0.83563,20973.77,1.391372,20976.93,0.001612,20979.03,0.002396,20981.48,9.637634,20985.07,0.002149,20986.06,0.01,20986.07,0.001572,20988.0,0.00048,20988.53,0.896182,20991.36,0.000958,20995.22,0.001192,20995.61,0.001166,20996.52,0.00667,20997.51,7.44519,20999.21,0.003069,21000.0,0.035933,21006.47,0.891511,21008.12,0.002227,21011.6,0.001252,21013.55,4.020299,21013.63,0.0033,21014.05,0.001178,21016.48,0.004507,21017.28,0.004063,21018.68,0.001252,21020.91,0.954923,21023.04,9.996927,21023.34,0.004966,21025.23,0.001436,21027.48,0.001659,21030.86,0.003065,21031.46,0.001349,21034.15,0.000479,21037.3,0.952637,21039.55,0.000961,21039.99,0.00063,21044.13,0.002592,21044.33,0.079664,21050.0,0.237982,21050.25,0.000994,21055.92,0.001922,21056.16,0.001678,21056.25,0.000955,21059.0,0.00144,21059.53,0.001162,21060.0,0.00048,21062.0,0.00145,21062.56,0.00306,21070.0,0.00048,21071.0,0.00048,21073.41,0.001031,21075.02,0.001248,21075.29,0.001283
4,2023-01-19 11:10:00,20889.21,20897.21,20888.56,20890.18,0.144785,12,20894.35,0.070012,20894.34,0.145,20893.3,0.05,20893.29,0.145,20893.17,0.095723,20893.12,0.181938,20891.21,0.05,20891.2,0.145,20889.41,0.05,20889.4,1.625132,20888.09,0.05,20888.08,0.068933,20887.63,0.05,20887.61,0.05,20887.24,0.004785,20887.23,0.145,20885.07,0.200803,20884.06,0.076803,20883.76,0.145,20881.41,2.30719,20880.6,3.227568,20877.38,0.145,20877.19,0.357604,20874.65,0.145,20872.23,0.10386,20871.71,0.199397,20868.38,0.002,20868.05,0.145,20867.9,4.927602,20865.94,0.145,20863.13,0.119829,20863.12,0.201962,20861.92,0.145,20861.68,0.00632,20861.66,0.016237,20861.63,0.62594,20861.09,0.771388,20860.8,8.144146,20860.55,0.046505,20859.62,0.145,20856.25,0.020051,20854.85,0.020082,20853.42,0.020047,20852.65,0.019973,20842.98,0.145,20841.72,0.997588,20840.84,0.145,20840.41,3.225418,20838.75,0.145,20836.66,0.145,20834.57,0.145,20832.48,0.145,20830.39,0.145,20830.3,1.059697,20822.47,0.001259,20822.15,0.145,20820.75,0.005284,20820.06,0.145,20819.87,0.004529,20817.97,0.145,20815.0,0.3,20807.09,16.696522,20805.92,0.001932,20805.86,0.002404,20805.0,0.001173,20800.27,0.003091,20797.85,0.004809,20796.71,0.004092,20794.77,3.21646,20794.49,0.00529,20789.19,0.000962,20780.76,10.003062,20779.28,0.000962,20777.71,0.001185,20775.2,0.001443,20774.58,0.883643,20768.96,0.003096,20765.69,0.080375,20762.0,0.000482,20759.8,0.001263,20755.3,0.004998,20755.09,0.002817,20751.35,0.00104,20751.1,0.001673,20748.88,3.220462,20746.46,6.526471,20742.72,0.003322,20742.69,0.001002,20742.66,0.004546,20741.85,0.001176,20740.0,0.479859,20737.7,0.0031,20735.0,0.00067,20729.86,0.002411,20723.7,0.004106,20723.03,0.006714,20719.74,0.001297,20716.12,0.00531,20714.63,0.002243,20713.18,0.002163,20900.39,0.324908,20900.4,0.017977,20900.44,0.145,20901.3,0.195838,20901.31,0.00289,20904.53,0.003083,20905.03,0.05,20905.04,0.666587,20905.2,1.625132,20907.89,0.004785,20907.9,0.104506,20907.92,0.439359,20913.97,0.0039,20915.75,3.227568,20915.76,0.778798,20917.8,4.927602,20920.18,0.01,20920.89,0.119498,20924.96,0.540937,20925.85,0.2556,20928.35,2.5444,20931.86,0.479691,20931.88,0.001169,20932.9,8.144146,20934.15,0.846636,20936.04,0.003079,20943.5,0.004078,20946.44,16.044783,20948.36,0.001255,20948.84,0.001666,20950.0,6.385978,20951.04,0.080019,20953.24,0.899685,20965.0,0.143095,20965.87,0.700663,20965.91,4.037416,20967.6,0.003074,20969.86,0.027752,20970.0,0.001288,20973.77,1.391372,20976.93,0.001612,20979.03,0.002396,20981.48,9.637634,20981.93,0.775775,20985.07,0.002149,20986.06,0.01,20986.07,0.001572,20988.0,0.00048,20991.36,0.000958,20995.22,0.001192,20995.61,0.001166,20996.52,0.00667,20997.51,7.44519,20999.16,0.889639,20999.21,0.003069,21000.0,0.035933,21008.12,0.002227,21011.6,0.001252,21012.94,0.889917,21013.55,4.020299,21013.63,0.0033,21014.05,0.001178,21016.48,0.004507,21017.28,0.004063,21018.68,0.001252,21023.04,9.996927,21023.34,0.004966,21025.23,0.001436,21027.48,0.001659,21028.18,0.954736,21030.86,0.003065,21031.46,0.001349,21034.15,0.000479,21039.55,0.000961,21039.99,0.00063,21044.13,0.002592,21044.33,0.079664,21050.0,0.237982,21050.25,0.000994,21055.92,0.001922,21056.16,0.001678,21056.25,0.000955,21059.0,0.00144,21059.53,0.001162,21060.0,0.00048,21062.0,0.00145,21062.56,0.00306,21070.0,0.00048,21071.0,0.00048,21073.41,0.001031,21075.02,0.001248,21075.29,0.001283,21077.0,0.00048,21077.04,0.000954,21077.39,9.966264,21083.6,0.002385,21084.61,0.001753,21085.0,0.00171,21087.61,0.002795,21091.32,0.004049
