,time,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_num_trades,btc_friction_up_0.25,btc_friction_up_0.5,btc_friction_up_0.75,btc_friction_up_1.0,btc_friction_up_1.25,btc_friction_up_1.5,btc_friction_up_1.75,btc_friction_up_2.0,btc_friction_down_0.25,btc_friction_down_0.5,btc_friction_down_0.75,btc_friction_down_1.0,btc_friction_down_1.25,btc_friction_down_1.5,btc_friction_down_1.75,btc_friction_down_2.0,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_num_trades,eth_friction_up_0.25,eth_friction_up_0.5,eth_friction_up_0.75,eth_friction_up_1.0,eth_friction_up_1.25,eth_friction_up_1.5,eth_friction_up_1.75,eth_friction_up_2.0,eth_friction_down_0.25,eth_friction_down_0.5,eth_friction_down_0.75,eth_friction_down_1.0,eth_friction_down_1.25,eth_friction_down_1.5,eth_friction_down_1.75,eth_friction_down_2.0,doge_open,doge_high,doge_low,doge_close,doge_volume,doge_num_trades,doge_friction_up_0.25,doge_friction_up_0.5,doge_friction_up_0.75,doge_friction_up_1.0,doge_friction_up_1.25,doge_friction_up_1.5,doge_friction_up_1.75,doge_friction_up_2.0,doge_friction_down_0.25,doge_friction_down_0.5,doge_friction_down_0.75,doge_friction_down_1.0,doge_friction_down_1.25,doge_friction_down_1.5,doge_friction_down_1.75,doge_friction_down_2.0
10,2023-01-23 11:46:00,22866.68000000,22866.68000000,22866.68000000,22866.68000000,0.00000000,0,5717129.805669325,5912108.009111348,6000088.872293789,6089167.732751412,6260652.531389656,6374869.683850058,6515990.51364211,6557601.448317844,5325282.040487579,5770800.8983040815,6133871.907876449,6182176.292035449,6182176.292035449,6182176.292035449,6182176.292035449,6182176.292035449,1617.80000000,1617.80000000,1617.80000000,1617.80000000,0.00000000,0,2442261.812237001,2501016.4207953983,2538163.2714964,2617444.221520897,2695655.1588332956,2774823.5296960943,2817338.173044597,2925451.211397595,1787383.4188966013,1967731.9552607045,2037976.402270905,2225484.2693386055,2225484.2693386055,2225484.2693386055,2225484.2693386055,2225484.2693386055,0.08795640,0.08795640,0.08795640,0.08795640,0.00000000,0,272979.3268202002,364721.5193277004,472881.98678700015,531886.0247260008,587439.7240114008,677288.6873838006,726754.0530549007,754858.7392004009,233779.17835169978,308806.67801079975,317969.14580959984,323226.66730349977,323226.66730349977,323226.66730349977,323226.66730349977,323226.66730349977
11,2023-01-23 11:47:00,22879.99000000,22879.99000000,22879.99000000,22879.99000000,0.00000000,0,5811753.631039076,6010407.898297198,6094763.0155758895,6183791.5581211625,6356476.581586015,6469493.5092198085,6610614.33901186,6652225.273687595,5433252.234644749,5878736.318022852,6241842.102033619,6290146.486192619,6290146.486192619,6290146.486192619,6290146.486192619,6290146.486192619,1618.46000000,1618.46000000,1618.46000000,1618.46000000,0.00000000,0,2562057.707807001,2620786.8726863987,2657933.7233874,2737214.6734118974,2815491.333159296,2894960.8867985946,2937108.624935597,3045221.663288595,1812538.7272963012,1991891.2633104043,2063131.7106706048,2250639.577738305,2250639.577738305,2250639.577738305,2250639.577738305,2250639.577738305,0.08798060,0.08798060,0.08798060,0.08798060,0.00000000,0,265675.5835684002,357487.58029470034,465588.8646431001,524582.2814742008,580135.9807596008,669984.9441320006,719450.3098031007,747554.9959486008,227093.99420409978,302121.4938631997,311283.9616619998,316541.48315589974,316541.48315589974,316541.48315589974,316541.48315589974,316541.48315589974
12,2023-01-23 11:48:00,22888.82000000,22888.82000000,22888.82000000,22888.82000000,0.00000000,0,5970727.873570248,6170436.83360596,6253636.221046781,6342779.960553263,6515480.117905777,6628408.35790686,6769487.544482752,6811098.479158486,5402536.088374349,5848040.498279782,6211199.990616089,6259504.374775089,6259504.374775089,6259504.374775089,6259504.374775089,6259504.374775089,1619.15000000,1619.15000000,1619.15000000,1619.15000000,0.00000000,0,2571507.309467601,2630236.4743469986,2667383.325048,2746664.2750724973,2824940.934819896,2905179.9067245945,2946590.904569797,3054775.792323595,1807697.662378801,1987103.4935810042,2058343.9409412048,2245851.808008905,2245851.808008905,2245851.808008905,2245851.808008905,2245851.808008905,0.08806660,0.08806660,0.08806660,0.08806660,0.00000000,0,304000.75767950044,371198.98431650054,479151.52288980037,538132.546654501,593646.763988901,691066.8319980009,733862.2156691009,761037.8638146011,228134.56404379976,303196.1896837997,312358.6574825998,317616.1789764997,317616.1789764997,317616.1789764997,317616.1789764997,317616.1789764997
13,2023-01-23 11:49:00,22880.54000000,22880.54000000,22880.54000000,22880.54000000,0.00000000,0,5949182.879620196,6147837.146878319,6232192.26415701,6321220.806702283,6493905.830167136,6606922.757800929,6748043.587592981,6789654.522268715,5330500.75687302,5775984.840251123,6139090.62426189,6187395.00842089,6187395.00842089,6187395.00842089,6187395.00842089,6187395.00842089,1618.01000000,1618.01000000,1618.01000000,1618.01000000,0.00000000,0,2553617.7368231006,2612372.345381498,2649519.1960824993,2728800.1461069966,2807011.083419395,2886179.454282194,2928694.0976306964,3036807.1359836943,1789103.290949401,1968455.826963504,2039696.2743237047,2227204.1413914054,2227204.1413914054,2227204.1413914054,2227204.1413914054,2227204.1413914054,0.08813170,0.08813170,0.08813170,0.08813170,0.00000000,0,293555.92256510054,360798.52953780064,468716.92234790046,527751.6316708011,583164.3818760011,680584.4498851009,723429.979244101,750575.8369751011,232714.48151449978,307755.3004822997,316968.9684412998,322226.48993519973,322226.48993519973,322226.48993519973,322226.48993519973,322226.48993519973
14,2023-01-23 11:50:00,22900.04000000,22900.04000000,22900.04000000,22900.04000000,0.00000000,0,6079129.293958917,6278885.79413167,6362037.641435451,6451181.380941933,6624110.404294447,6736832.50235718,6877888.964871421,6919557.315274756,5397173.844948069,5842781.980284302,6205941.472620608,6254245.856779609,6254245.856779609,6254245.856779609,6254245.856779609,6254245.856779609,1619.62000000,1619.62000000,1619.62000000,1619.62000000,0.00000000,0,2564521.7757850005,2623223.473491698,2660370.3241926995,2739755.8217127966,2817927.933964595,2898166.905869294,2939577.9037144966,3047832.1645162944,1745342.5920449004,1924773.8326791036,1996014.2800393042,2183522.1471070047,2183522.1471070047,2183522.1471070047,2183522.1471070047,2183522.1471070047,0.08813170,0.08813170,0.08813170,0.08813170,0.00000000,0,300101.5072374002,367344.1142101003,475262.50702020014,534297.2163431008,589709.9665483008,687130.0345574006,729975.5639164007,757121.4216474008,233728.41358089977,308769.2325486997,317982.9005076998,323240.42200159974,323240.42200159974,323240.42200159974,323240.42200159974,323240.42200159974
15,2023-01-23 11:51:00,22891.44000000,22891.44000000,22891.44000000,22891.44000000,0.00000000,0,5970762.539820317,6170471.49985603,6253670.887296851,6342814.626803333,6515743.650155847,6628443.02415693,6769522.210732821,6811133.145408556,5412933.680029719,5858541.8153659515,6221701.307702258,6270005.691861259,6270005.691861259,6270005.691861259,6270005.691861259,6270005.691861259,1619.81000000,1619.81000000,1619.81000000,1619.81000000,0.00000000,0,2763351.677643402,2822095.0688304994,2859200.226051101,2938585.723571198,3016757.8358229967,3096996.8077276954,3138440.989958898,3246697.538023696,1891362.8067610008,2070853.172207304,2142093.6195675046,2329601.486635205,2329601.486635205,2329601.486635205,2329601.486635205,2329601.486635205,0.08813920,0.08813920,0.08813920,0.08813920,0.00000000,0,292820.9549232004,360111.28591540054,467981.95470600034,527016.664028901,582529.357434101,679849.4822432009,722695.0116022009,749840.8693332011,230500.78267739978,305541.6016451997,314755.2696041998,320012.7910980997,320012.7910980997,320012.7910980997,320012.7910980997,320012.7910980997
16,2023-01-23 11:52:00,22893.39000000,22893.39000000,22893.39000000,22893.39000000,0.00000000,0,5845511.973512626,6045220.933548339,6128420.32098916,6217564.060495642,6390493.083848156,6503192.457849239,6644271.64442513,6685939.994828465,5449201.943370261,5894810.078706494,6257969.5710428,6306273.955201801,6306273.955201801,6306273.955201801,6306273.955201801,6306273.955201801,1619.18000000,1619.18000000,1619.18000000,1619.18000000,0.00000000,0,2629004.173722702,2687733.3386020996,2724880.189303101,2804161.1393275983,2882437.7990749967,2962676.7709796955,3004087.768824898,3112272.656578696,1756292.344796,1935698.1759982032,2006938.6233584038,2194446.4904261045,2194446.4904261045,2194446.4904261045,2194446.4904261045,2194446.4904261045,0.08813920,0.08813920,0.08813920,0.08813920,0.00000000,0,295257.2242201004,362547.5552123005,470418.2240029003,529452.9333258009,584965.626731001,682285.7515401008,725131.2808991008,752277.138630101,226079.93636499977,301120.7553327997,310334.4232917998,315591.9447856997,315591.9447856997,315591.9447856997,315591.9447856997,315591.9447856997
17,2023-01-23 11:53:00,22904.40000000,22904.40000000,22904.40000000,22904.40000000,0.14595200,2,6038831.924482016,6238558.248887729,6324376.61492119,6411093.670975492,6584143.592360506,6696504.957113239,6837561.41962748,6879229.770030815,5386791.3221103,5832399.457446532,6195558.949782839,6243863.33394184,6243863.33394184,6243863.33394184,6243863.33394184,6243863.33394184,1620.20000000,1620.20000000,1620.20000000,1620.20000000,0.00000000,0,2658760.542039602,2717503.9332266995,2754609.090447301,2833994.587967398,2912211.3531841966,2995559.6520978957,3033849.854355098,3142306.391419896,1788493.9177424,1968004.3316787032,2039244.7790389038,2226752.6461066045,2226752.6461066045,2226752.6461066045,2226752.6461066045,2226752.6461066045,0.08804320,0.08804320,0.08804320,0.08804320,0.00000000,0,297375.75718510034,364477.43766630045,472526.5223954003,531507.546160101,587021.763494501,684441.8315036008,727237.2151747008,754412.863320201,227321.60134319979,302383.2269831997,311545.6947819998,316803.21627589973,316803.21627589973,316803.21627589973,316803.21627589973,316803.21627589973
18,2023-01-23 11:54:00,22911.47000000,22911.47000000,22911.47000000,22911.47000000,0.00000000,0,5952143.272615066,6151845.117045529,6237693.70694279,6324380.539133293,6497430.460518306,6609791.825271039,6751079.686785281,6792516.638188615,5179698.205903882,5625384.494352694,5988543.986689,6036848.370848001,6036848.370848001,6036848.370848001,6036848.370848001,6036848.370848001,1620.93000000,1620.93000000,1620.93000000,1620.93000000,0.00000000,0,2685874.0764027014,2744648.1897417987,2782798.3082314003,2861108.1223304975,2939429.435855996,3022673.186460995,3060963.3887181976,3169549.075910495,1807259.9207708999,1986817.745900803,2058058.1932610036,2245566.060328704,2245566.060328704,2245566.060328704,2245566.060328704,2245566.060328704,0.08819930,0.08819930,0.08819930,0.08819930,0.00000000,0,302228.7406991002,369431.1248245003,477339.3125219001,542320.9090080007,591877.8379021008,689214.7245525006,732019.7743611006,759135.5757073008,224513.86155799977,299637.5310159997,308851.1989749998,314108.7204688997,314108.7204688997,314108.7204688997,314108.7204688997,314108.7204688997
19,2023-01-23 11:55:00,22912.71000000,22912.71000000,22912.71000000,22912.71000000,0.00000000,0,5980805.786228126,6180507.630658589,6266356.22055585,6353043.052746353,6526092.974131366,6638454.338884099,6779742.200398341,6821179.151801676,5330389.650566833,5776075.939015645,6139235.431351951,6187539.815510952,6187539.815510952,6187539.815510952,6187539.815510952,6187539.815510952,1621.11000000,1621.11000000,1621.11000000,1621.11000000,0.00000000,0,2691952.8600715008,2750726.973410598,2788877.0919001997,2867186.905999297,2945508.219524795,3028751.9701297944,3067042.172386997,3175627.8595792945,1784551.8848424,1964082.380923903,2035350.1573325037,2222858.0244002044,2222858.0244002044,2222858.0244002044,2222858.0244002044,2222858.0244002044,0.08826210,0.08826210,0.08826210,0.08826210,0.00000000,0,301603.4973380002,368679.5876302003,476623.4332998001,541644.0336937008,591196.3884425007,688543.2648979006,731338.6099776007,758384.0385130008,226251.9152622998,301375.5847202997,310589.2526792998,315846.7741731997,315846.7741731997,315846.7741731997,315846.7741731997,315846.7741731997
20,2023-01-23 11:56:00,22910.43000000,22910.43000000,22910.43000000,22910.43000000,0.00000000,0,5895862.699019626,6095564.543450089,6181413.13334735,6268099.965537853,6441149.886922866,6553511.251675599,6694799.113189841,6736236.064593175,5236231.008280292,5681917.296729104,6045076.78906541,6093381.173224411,6093381.173224411,6093381.173224411,6093381.173224411,6093381.173224411,1620.82000000,1620.82000000,1620.82000000,1620.82000000,0.00000000,0,2590706.0051002004,2649480.1184392977,2687630.2369288993,2765940.0510279965,2844261.364553495,2927505.115158494,2965795.3174156966,3074381.004607994,1792875.4522791998,1972433.277409103,2043673.7247693036,2231181.5918370043,2231181.5918370043,2231181.5918370043,2231181.5918370043,2231181.5918370043,0.08826210,0.08826210,0.08826210,0.08826210,0.00000000,0,298374.6780339003,365450.76832610037,473394.61399570014,538415.2143896009,587967.5691384008,685314.4455938007,728109.7906735009,755155.2192089009,225482.2390550998,300605.9085130997,309819.5764720998,315077.09796599974,315077.09796599974,315077.09796599974,315077.09796599974,315077.09796599974
21,2023-01-23 11:57:00,22918.29000000,22918.29000000,22918.29000000,22918.29000000,0.00000000,0,5884341.803184856,6084078.006079679,6169862.04635714,6257108.380683643,6429598.799932656,6541960.164685389,6684331.612262431,6724684.977602965,5284506.767074512,5730217.651465463,6093377.14380177,6141681.527960771,6141681.527960771,6141681.527960771,6141681.527960771,6141681.527960771,1621.27000000,1621.27000000,1621.27000000,1621.27000000,0.00000000,0,2703296.690669201,2762070.804008298,2800220.9224978997,2878617.633988997,2956852.0501224953,3040116.0657274947,3078386.002984697,3186971.6901769945,1792811.3693622001,1972341.8654437033,2043609.6418523039,2231117.5089200046,2231117.5089200046,2231117.5089200046,2231117.5089200046,2231117.5089200046,0.08822220,0.08822220,0.08822220,0.08822220,0.00000000,0,295682.60539090034,362884.98951630044,470818.33655710024,535774.773699801,585331.702593901,682668.5892443008,725494.0156637009,752589.440399101,211685.38792329974,286809.05738129973,296022.72534029983,301280.24683419976,301280.24683419976,301280.24683419976,301280.24683419976,301280.24683419976
22,2023-01-23 11:58:00,22907.00000000,22907.00000000,22907.00000000,22907.00000000,0.00000000,0,5907613.094619986,6107314.939050449,6193163.52894771,6279850.3611382125,6452900.282523226,6565261.647275959,6706318.1097902,6747986.460193535,5327776.974451641,5773442.8335975725,6136602.325933879,6184906.71009288,6184906.71009288,6184906.71009288,6184906.71009288,6184906.71009288,1619.19000000,1619.19000000,1619.19000000,1619.19000000,0.00000000,0,2569107.618049501,2627836.7829288985,2664983.6336299,2744264.583654397,2822541.2434017956,2902780.2153064944,2944191.213151697,3052376.1009054948,1805935.402561201,1985341.2337634042,2056581.6811236048,2244089.548191305,2244089.548191305,2244089.548191305,2244089.548191305,2244089.548191305,0.08817230,0.08817230,0.08817230,0.08817230,0.00000000,0,291745.5817044003,358956.89760930045,466853.02568540024,531871.8143278009,581374.9691280009,678745.3456387008,721570.6796809008,748686.4810271009,230753.0089073998,305876.6783653997,315090.3463243998,320347.86781829974,320347.86781829974,320347.86781829974,320347.86781829974,320347.86781829974
23,2023-01-23 11:59:00,22913.97000000,22913.97000000,22913.97000000,22913.97000000,0.00000000,0,5872416.029227346,6072152.17421921,6157966.463555071,6244683.541136573,6417703.2171305865,6530064.58188332,6672223.280017161,6712789.394800896,5171550.743536452,5617237.031985263,5980396.52432157,6028700.908480571,6028700.908480571,6028700.908480571,6028700.908480571,6028700.908480571,1619.16000000,1619.16000000,1619.16000000,1619.16000000,0.00000000,0,2575553.549321501,2634282.7142008985,2671429.5649019,2750710.5149263972,2828987.1746737957,2909226.1465784945,2950637.144423697,3058822.032177495,1836889.415681901,2016295.246884104,2087535.6942443047,2275043.5613120045,2275043.5613120045,2275043.5613120045,2275043.5613120045,2275043.5613120045,0.08817230,0.08817230,0.08817230,0.08817230,0.00000000,0,290619.02364430035,357830.3395492005,465726.4676253003,530745.2562677008,580248.4110679008,677618.7875786007,720444.1216208007,747559.9229670009,230993.74819139982,306117.4176493997,315331.0856083998,320588.60710229975,320588.60710229975,320588.60710229975,320588.60710229975,320588.60710229975
