,time,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_num_trades,btc_friction_up_0.25,btc_friction_up_0.5,btc_friction_up_0.75,btc_friction_up_1.0,btc_friction_up_1.25,btc_friction_up_1.5,btc_friction_up_1.75,btc_friction_up_2.0,btc_friction_down_0.25,btc_friction_down_0.5,btc_friction_down_0.75,btc_friction_down_1.0,btc_friction_down_1.25,btc_friction_down_1.5,btc_friction_down_1.75,btc_friction_down_2.0,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_num_trades,eth_friction_up_0.25,eth_friction_up_0.5,eth_friction_up_0.75,eth_friction_up_1.0,eth_friction_up_1.25,eth_friction_up_1.5,eth_friction_up_1.75,eth_friction_up_2.0,eth_friction_down_0.25,eth_friction_down_0.5,eth_friction_down_0.75,eth_friction_down_1.0,eth_friction_down_1.25,eth_friction_down_1.5,eth_friction_down_1.75,eth_friction_down_2.0,doge_open,doge_high,doge_low,doge_close,doge_volume,doge_num_trades,doge_friction_up_0.25,doge_friction_up_0.5,doge_friction_up_0.75,doge_friction_up_1.0,doge_friction_up_1.25,doge_friction_up_1.5,doge_friction_up_1.75,doge_friction_up_2.0,doge_friction_down_0.25,doge_friction_down_0.5,doge_friction_down_0.75,doge_friction_down_1.0,doge_friction_down_1.25,doge_friction_down_1.5,doge_friction_down_1.75,doge_friction_down_2.0
10,2023-01-26 10:52:00,23013.07000000,23019.72000000,23010.66000000,23019.72000000,1.93064400,16,5340938.636041535,5517598.715934309,5601189.16889077,5686166.915781831,5871274.235615117,5967108.9971519485,6108102.726593422,6177638.784696425,5068051.95576771,5476518.887857414,5831915.2826909,5880266.062449901,5880266.062449901,5880266.062449901,5880266.062449901,5880266.062449901,1601.49000000,1602.38000000,1601.48000000,1601.94000000,3.43698000,4,2175304.3318653,2237591.739655297,2274665.4773137984,2356309.573560496,2439205.818343095,2514905.053380194,2553613.641876595,2624543.559667394,2282587.590797206,2474020.504271296,2547524.618920296,2733680.410787996,2733680.410787996,2733680.410787996,2733680.410787996,2733680.410787996,0.08626590,0.08627910,0.08626590,0.08627910,7253.00000000,2,242787.44139380034,319680.4206088005,434782.04109990044,493305.63188010076,549344.2795844006,639230.7807712004,676287.5401935005,714453.5651295007,212232.39932209993,286338.7237878999,296112.26060559996,301810.0820994999,301810.0820994999,301810.0820994999,301810.0820994999,301810.0820994999
11,2023-01-26 10:53:00,23028.47000000,23028.47000000,23009.01000000,23009.01000000,1.36127300,21,5124609.378090046,5303353.88427313,5386914.084005671,5468838.312239173,5657029.403953938,5752864.16549077,5893314.793152463,5963281.847616927,5456839.903480087,5865185.682302591,6220557.052434328,6268907.832193329,6268907.832193329,6268907.832193329,6268907.832193329,6268907.832193329,1603.07000000,1603.11000000,1600.80000000,1600.80000000,2.09422000,4,2057356.4674410007,2119763.995231,2156837.7328895014,2238437.182940599,2321292.9346429976,2396759.441092097,2435741.2411964983,2506380.574063097,2377843.614340506,2569230.0718977964,2642695.3564767963,2828851.1483444963,2828851.1483444963,2828851.1483444963,2828851.1483444963,2828851.1483444963,0.08627910,0.08627910,0.08627910,0.08627910,0.00000000,0,234947.89737560033,311840.87659060047,426942.4970817004,485466.08786190074,541504.7355662006,631391.2367530004,668447.9961753004,706614.0211113007,215203.49023009994,289309.8146958999,299083.3515136,304781.1730074999,304781.1730074999,304781.1730074999,304781.1730074999,304781.1730074999
12,2023-01-26 10:54:00,23009.01000000,23011.77000000,22958.36000000,22974.30000000,4.60507600,53,4852527.6925086165,5031272.198691701,5114832.398424241,5196178.812767743,5382826.271553618,5480518.45735854,5621121.697473953,5661308.270035497,5464072.832564906,5876221.02292556,6227714.961057297,6276065.740816298,6276065.740816298,6276065.740816298,6276065.740816298,6276065.740816298,1600.49000000,1600.49000000,1594.86000000,1595.49000000,35.89947000,71,1979309.3246311008,2093166.4253180008,2130114.8250546013,2210696.0662612,2288879.0870556976,2352584.792789097,2408847.2704280983,2462129.6834878973,2469221.562994006,2652892.4790402967,2720872.670264897,2904930.862132597,2904930.862132597,2904930.862132597,2904930.862132597,2904930.862132597,0.08606870,0.08610230,0.08581950,0.08588580,48680.00000000,20,237964.48863400036,315046.0686080005,430468.6912345004,489049.7005432008,545201.9760784007,635090.0573212005,670716.0582765006,707600.8117291008,207697.3833388,281548.32705079997,291321.86386850005,297019.68536239996,297019.68536239996,297019.68536239996,297019.68536239996,297019.68536239996
13,2023-01-26 10:55:00,22955.34000000,22956.39000000,22923.95000000,22947.26000000,6.68526100,75,4564629.652908226,4741056.214146249,4826909.75828868,4907740.7139187325,5094903.668783407,5192544.942355249,5333024.810489231,5373220.8414172055,5606713.853254269,6018816.426758573,6370285.09069726,6418635.870456261,6418635.870456261,6418635.870456261,6418635.870456261,6418635.870456261,1595.39000000,1595.39000000,1585.23000000,1591.16000000,72.97309000,132,2308463.655932402,2421463.447248499,2459501.1004786002,2539784.3071409985,2617816.1889055963,2681463.644559896,2737940.873507297,2791187.2188634956,2256511.303738205,2439664.9198819962,2507620.9725256963,2691679.164393396,2691679.164393396,2691679.164393396,2691679.164393396,2691679.164393396,0.08585420,0.08585420,0.08546340,0.08567580,99091.00000000,49,243120.8329947003,321753.2606610005,434995.2236940003,495898.0891816006,552073.6968051005,642095.9558009004,676583.7650744003,714526.4675684007,211520.1109498001,285274.59033280006,295048.12715050014,300745.94864440005,300745.94864440005,300745.94864440005,300745.94864440005,300745.94864440005
14,2023-01-26 10:56:00,22934.82000000,22952.49000000,22927.88000000,22935.26000000,5.82889600,56,4532083.992150254,4708528.6436345475,4794360.221810458,4875213.143407031,5047712.496312165,5160017.371843548,5300390.93636053,5340693.270905504,5605954.9423283385,6018002.874781653,6369422.54521037,6417773.324969371,6417773.324969371,6417773.324969371,6417773.324969371,6417773.324969371,1590.40000000,1592.87000000,1589.50000000,1591.00000000,17.49684000,27,2184149.5489750006,2297149.3402910978,2335163.046735199,2415470.2001835974,2493491.341948195,2557149.537602495,2613626.766549896,2666873.1119060945,2410137.622384906,2593230.318011197,2661186.370654897,2845244.5625225967,2845244.5625225967,2845244.5625225967,2845244.5625225967,2845244.5625225967,0.08569280,0.08575280,0.08569280,0.08569890,13130.00000000,4,243168.19887890032,320358.4886850005,433903.3329762003,494478.3813962006,550653.9890197006,640676.2480155004,675164.0572890004,713106.7597830007,212083.15105390004,285837.6304369,295611.1672546001,301308.9887485,301308.9887485,301308.9887485,301308.9887485,301308.9887485
15,2023-01-26 10:57:00,22938.91000000,22938.92000000,22901.23000000,22927.75000000,1.53670500,39,4829123.860506537,5005568.511990831,5091400.090166742,5172205.456198085,5344695.875447098,5457057.240199831,5597430.804716813,5637733.139261788,5503490.603517968,5915395.106847753,6266814.777276469,6315165.55703547,6315165.55703547,6315165.55703547,6315165.55703547,6315165.55703547,1588.64000000,1588.64000000,1586.20000000,1588.63000000,3.99906000,13,2100800.788090301,2213729.1539657987,2251681.6764818006,2332045.8886537985,2409985.4465305954,2473505.056417995,2530225.1731911968,2579265.667177195,2429993.3947544056,2612790.766063797,2680746.818707497,2864805.0105751967,2864805.0105751967,2864805.0105751967,2864805.0105751967,2864805.0105751967,0.08568960,0.08568960,0.08568960,0.08568960,1399.00000000,1,236799.10593020028,313964.4599269005,427234.3130275003,488109.2884475007,544284.8960710006,634307.1550668004,668794.9643403004,706737.6668343007,215762.79070630006,289517.27008930006,299290.80690700014,304988.62840090005,304988.62840090005,304988.62840090005,304988.62840090005,304988.62840090005
16,2023-01-26 10:58:00,22920.67000000,22941.99000000,22920.67000000,22935.04000000,0.43395200,12,4804276.400776297,4980721.052260591,5066552.6304365015,5147405.552033074,5319904.904938208,5432209.780469591,5572583.344986573,5612885.679531547,5433884.224952618,5845932.157405932,6197351.827834649,6245702.60759365,6245702.60759365,6245702.60759365,6245702.60759365,6245702.60759365,1587.92000000,1589.37000000,1587.92000000,1589.37000000,1.50000000,3,2013042.5942105006,2125970.9600859997,2163923.4826020016,2244329.3679242996,2322342.5176683967,2385746.862538196,2442466.9793113978,2491507.473297396,2311939.544679706,2494792.392306897,2562748.444950597,2746806.6368182967,2746806.6368182967,2746806.6368182967,2746806.6368182967,2746806.6368182967,0.08568960,0.08568960,0.08568960,0.08568960,0.00000000,0,240342.2998134003,317507.6538101005,430777.5069107003,491652.4823307006,547828.0899542005,637850.3489500004,672338.1582235004,710280.8607175007,211385.82123390003,285140.30061690003,294913.8374346001,300611.6589285,300611.6589285,300611.6589285,300611.6589285,300611.6589285
17,2023-01-26 10:59:00,22943.59000000,22954.59000000,22943.59000000,22949.55000000,1.31688400,26,5034117.852160657,5210544.41339868,5296433.178308381,5377228.913171164,5564391.868035838,5662033.14160768,5802513.009741662,5842709.040669637,5385347.301164958,5797449.874669262,6148918.538607948,6197269.318366949,6197269.318366949,6197269.318366949,6197269.318366949,6197269.318366949,1589.83000000,1590.37000000,1588.20000000,1588.20000000,5.10200000,7,2040240.0849642013,2153770.7305931984,2191753.9630186004,2272118.1751905982,2350057.733067395,2413577.342954795,2470297.4597279965,2519337.953713995,2240424.238329706,2423174.2026393972,2491130.2552830973,2675188.447150797,2675188.447150797,2675188.447150797,2675188.447150797,2675188.447150797,0.08568960,0.08568960,0.08568960,0.08568960,0.00000000,0,243263.55577580028,320428.9097725005,433698.7628731003,494573.7382931006,550749.3459166005,640771.6049124004,675259.4141859004,713202.1166799007,209838.67803850005,283593.1574215,293366.6942392001,299064.5157331,299064.5157331,299064.5157331,299064.5157331,299064.5157331
18,2023-01-26 11:00:00,22953.90000000,22985.26000000,22953.90000000,22985.26000000,1.31159500,18,5022400.389019277,5201144.895202361,5284705.094934901,5366051.509278404,5552698.968064278,5650391.1538692005,5790994.393984613,5831180.966546157,5181829.17464429,5593977.365004944,5945471.30313668,5993822.082895681,5993822.082895681,5993822.082895681,5993822.082895681,5993822.082895681,1590.16000000,1591.02000000,1588.87000000,1591.02000000,5.91573000,14,1951444.768351101,2064444.559667201,2102458.2661113003,2182765.4195596986,2260786.561324296,2324444.756978596,2380921.985925997,2434168.3312821956,2234492.6954405056,2417585.3910667966,2485541.4437104966,2669599.6355781965,2669599.6355781965,2669599.6355781965,2669599.6355781965,2669599.6355781965,0.08580290,0.08580290,0.08580290,0.08580290,0.00000000,0,248902.11296460032,326075.9620618005,441439.13413420034,500071.9021087008,556201.0861587006,646178.0033645005,681804.0043198005,718688.7577724007,207528.29942120003,281313.18229820003,291086.7191159001,296784.5406098,296784.5406098,296784.5406098,296784.5406098,296784.5406098
19,2023-01-26 11:01:00,22985.31000000,22994.21000000,22985.06000000,22987.05000000,0.37501800,9,5018944.733176357,5197689.239359441,5281249.439091981,5362595.853435484,5549243.3122213585,5646935.498026281,5787538.738141693,5827725.310703238,5096233.686753359,5508381.877114013,5859875.815245749,5908226.59500475,5908226.59500475,5908226.59500475,5908226.59500475,5908226.59500475,1590.93000000,1593.46000000,1590.92000000,1593.46000000,1.22485000,5,2097623.385474302,2211466.522170799,2248456.6181570003,2329037.8593635987,2406911.9869618965,2470496.765061996,2527082.0440485976,2580311.0713170962,2109572.9078471996,2293169.9475312904,2361150.1387558905,2545208.3306235904,2545208.3306235904,2545208.3306235904,2545208.3306235904,2545208.3306235904,0.08584130,0.08584130,0.08584130,0.08584130,422.00000000,1,251639.38268230032,328746.07502150047,444051.1945044003,502749.7069567007,558890.9700919007,648790.0637347004,684416.0646900005,721300.8181426007,202874.33410190002,276659.2169789,286432.7537966001,292130.5752905,292130.5752905,292130.5752905,292130.5752905,292130.5752905
