,Date,Price,Market Cap,Volume,Active Addresses,Daily Transactions,Twitter Followers,Weekly Commits Core,Weekly Commits Sub,Weekly Devs Core,Weekly Devs Sub,Total Value Locked,Price Bitcoin,Price 1 Day Past Percent Change,Price 7 Day Past Percent Change,Price 14 Day Past Percent Change,Price 30 Day Past Percent Change,Market Cap 1 Day Past Percent Change,Market Cap 7 Day Past Percent Change,Market Cap 14 Day Past Percent Change,Market Cap 30 Day Past Percent Change,Volume 1 Day Past Percent Change,Volume 7 Day Past Percent Change,Volume 14 Day Past Percent Change,Volume 30 Day Past Percent Change,Active Addresses 1 Day Past Percent Change,Active Addresses 7 Day Past Percent Change,Active Addresses 14 Day Past Percent Change,Active Addresses 30 Day Past Percent Change,Daily Transactions 1 Day Past Percent Change,Daily Transactions 7 Day Past Percent Change,Daily Transactions 14 Day Past Percent Change,Daily Transactions 30 Day Past Percent Change,Twitter Followers 1 Day Past Percent Change,Twitter Followers 7 Day Past Percent Change,Twitter Followers 14 Day Past Percent Change,Twitter Followers 30 Day Past Percent Change,Total Value Locked 1 Day Past Percent Change,Total Value Locked 7 Day Past Percent Change,Total Value Locked 14 Day Past Percent Change,Total Value Locked 30 Day Past Percent Change,Price Bitcoin 1 Day Past Percent Change,Price Bitcoin 7 Day Past Percent Change,Price Bitcoin 14 Day Past Percent Change,Price Bitcoin 30 Day Past Percent Change,Weekly Commits Core 7 Day Past Percent Change,Weekly Commits Core 14 Day Past Percent Change,Weekly Commits Core 30 Day Past Percent Change,Weekly Commits Sub 7 Day Past Percent Change,Weekly Commits Sub 14 Day Past Percent Change,Weekly Commits Sub 30 Day Past Percent Change,Weekly Devs Core 7 Day Past Percent Change,Weekly Devs Core 14 Day Past Percent Change,Weekly Devs Core 30 Day Past Percent Change,Weekly Devs Sub 7 Day Past Percent Change,Weekly Devs Sub 14 Day Past Percent Change,Weekly Devs Sub 30 Day Past Percent Change,Price 1 Day Future Percent Change,Price 7 Day Future Percent Change
0,2019-01-01,131.4587247,13677300455,1822123555,197884,439671,436712,3556,20191,360,1415,469319.8866,3692.531566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05086065999239061,0.14027195944644658
1,2019-01-02,138.1448022,14392313037,1831181165,236218,578127,436826,3556,20191,360,1415,482603.8444,3794.264254,0.05086065999239061,,,,0.05227731776109469,,,,0.004970908792186707,,,,0.1937195528693578,,,,0.3149081927168269,,,,0.00026104160178790596,,,,0.028304698307663773,,,,0.027550932519231998,,,,,,,,,,,,,,,,0.10652337450015192,0.07240998677256066
2,2019-01-03,152.8604527,15922214147,2970382678,255779,584817,436888,3556,20191,360,1415,525659.7105,3872.172184,0.10652337450015192,,,,0.1062998773072059,,,,0.622112948065409,,,,0.08280910006858072,,,,0.011571851859539514,,,,0.00014193294355189482,,,,0.08921575449430888,,,,0.02053307961296252,,,,,,,,,,,,,,,,-0.04010097570514396,-0.026962976539712916
3,2019-01-04,146.7305994,15277722819,2147721864,224211,538193,436790,3556,20191,360,1415,274369595.8,3776.525808,-0.04010097570514396,,,,-0.04047749402500232,,,,-0.2769544880843128,,,,-0.1234190453477416,,,,-0.07972408462818284,,,,-0.00022431378293750342,,,,520.9528723991868,,,,-0.024700961490094767,,,,,,,,,,,,,,,,0.04311280350429768,-0.1370255896330782
4,2019-01-05,153.0565669,15940848170,2802750465,213003,502800,437378,3556,20191,360,1415,289219196.1,3815.26808,0.04311280350429768,,,,0.04340472456898552,,,,0.3049876299066256,,,,-0.0499886267845913,,,,-0.06576265391783245,,,,0.001346184665399849,,,,0.054122616089082025,,,,0.010258707068261073,,,,,,,,,,,,,,,,0.0038894417407711467,-0.18574681489213515
5,2019-01-06,153.6518715,16018302447,2751810037,220269,479857,437630,4915,30288,524,1959,297914550.0,3787.307857,0.0038894417407711467,,,,0.004858855449471356,,,,-0.018175156381608163,,,,0.034112195602878835,,,,-0.04563046937151949,,,,0.0005761606665172917,,,,0.030064926592885913,,,,-0.007328508092673803,,,,,,,,,,,,,,,,0.006816948532904841,-0.19454698864504227
6,2019-01-07,154.6993084,16115376657,2604841787,245758,542957,437832,4915,30288,524,1959,286775771.6,4013.520091,0.006816948532904841,,,,0.0060602058377403544,,,,-0.053407847207441524,,,,0.11571759984382732,,,,0.13149750863278017,,,,0.0004615771313666796,,,,-0.03738917216362872,,,,0.059729032479336704,,,,,,,,,,,,,,,,-0.031031882751455242,-0.2581347196249004
7,2019-01-08,149.8986976,15614190929,2288173707,240672,545830,437673,4915,30288,524,1959,285671600.0,3989.668718,-0.031031882751455242,0.14027195944644658,,,-0.031099845735364867,0.14161350628894992,,,-0.12156902641089272,0.2557730790105504,,,-0.020695155396772434,0.2162276889490813,,,0.005291395082851865,0.24145099403872441,,,-0.0003631529901880173,0.002200534906299804,,,-0.003850295978072172,607.6927235697494,,,-0.0059427565975027205,0.0804697662535838,,,0.3821709786276715,,,0.5000742905254817,,,0.45555555555555555,,,0.384452296819788,,,-0.011680102149199706,-0.15005750323477118
8,2019-01-09,148.1478655,15452130779,2024950462,243712,550197,437646,4915,30288,524,1959,278833415.9,3973.591255,-0.011680102149199706,0.07240998677256066,,,-0.010379029610750316,0.07363776338628841,,,-0.11503639089757271,0.10581656293958222,,,0.012631299029384391,0.031724932054288835,,,0.008000659546012494,-0.0483111842207681,,,-6.168989176851211e-05,0.0018771776405250603,,,-0.023937220570753353,576.7687416615199,,,-0.004029773932723825,0.047262654626901386,,,0.3821709786276715,,,0.5000742905254817,,,0.45555555555555555,,,0.384452296819788,,,0.003989354811190351,-0.19125143790883703
9,2019-01-10,148.7388799,15516781023,1895694765,237966,572499,437922,4915,30288,524,1959,106533345.1,3982.225913,0.003989354811190351,-0.026962976539712916,,,0.004183904791167183,-0.025463363339852458,,,-0.06383153535140654,-0.36180116486660985,,,-0.023577008928571428,-0.06964215201404338,,,0.04053457216233458,-0.021062999194619854,,,0.0006306466870484364,0.0023667393016059035,,,-0.6179319298723981,201.66598898870714,,,0.0021730111241651602,0.02842170331545365,,,0.3821709786276715,,,0.5000742905254817,,,0.45555555555555555,,,0.384452296819788,,,-0.14867751737049353,-0.17811981250505576
10,2019-01-11,126.6247525,13229569872,2728309575,231569,531463,437948,4915,30288,524,1959,244945620.9,3623.847729,-0.14867751737049353,-0.1370255896330782,,,-0.1474024250010195,-0.13406140242659942,,,0.4392135407938419,0.27032723404821657,,,-0.02688199154501063,0.03281730155969154,,,-0.07167872782310537,-0.012504807754838877,,,5.937130356547513e-05,0.0026511595961446004,,,1.2992389910415008,-0.10724211191916624,,,-0.08999443824371502,-0.040428183669915435,,,0.3821709786276715,,,0.5000742905254817,,,0.45555555555555555,,,0.384452296819788,,,-0.015778553249294565,-0.03709768988492195
11,2019-01-12,124.6267971,12975985683,2081742757,185498,443918,438331,4915,30288,524,1959,279356784.0,3632.849306,-0.015778553249294565,-0.18574681489213515,,,-0.019167984405653548,-0.18599151408892692,,,-0.2369844037951595,-0.2572500538323878,,,-0.19895150041672244,-0.12912963667178395,,,-0.16472454338307652,-0.11710819411296738,,,0.0008745330495857956,0.0021788933142499163,,,0.14048490833828167,-0.03410012970435756,,,0.0024839832336122965,-0.04781283259130765,,,0.3821709786276715,,,0.5000742905254817,,,0.45555555555555555,,,0.384452296819788,,,-0.006960256703893112,-0.04377917130953857
12,2019-01-13,123.7593626,12909473759,1504750867,202896,472077,438519,5625,31554,545,1985,245943990.4,3598.436347,-0.006960256703893112,-0.19454698864504227,,,-0.005125770452038807,-0.1940797845643275,,,-0.2771677182782676,-0.45317778234413786,,,0.09379076863362408,-0.07887174318673985,,,0.06343288625376758,-0.016213163504960854,,,0.0004288996215188978,0.002031396385074149,,,-0.11960616499651569,-0.17444787305621695,,,-0.009472718547164595,-0.04986959527224934,,,0.14445574771108852,,,0.04179873217115689,,,0.04007633587786259,,,0.013272077590607452,,,-0.07266776921813269,-0.006716152883612198
13,2019-01-14,114.7660458,11970884149,1642681383,269427,566505,438711,5625,31554,545,1985,178983589.8,3495.832311,-0.07266776921813269,-0.2581347196249004,,,-0.07270548959020506,-0.25717627308448704,,,0.09166335705457347,-0.36937383636958676,,,0.3279069079725574,0.0963101913264268,,,0.20002669056107372,0.04336991695474964,,,0.0004378373571042532,0.0020076193608507373,,,-0.27225873863027306,-0.375876180887242,,,-0.02851350589695445,-0.12898596948869734,,,0.14445574771108852,,,0.04179873217115689,,,0.04007633587786259,,,0.013272077590607452,,,0.1101303735952189,0.024761915252812548
14,2019-01-15,127.4052733,13312835356,2141032095,240364,530218,438753,5625,31554,545,1985,249861450.6,3648.048286,0.1101303735952189,-0.15005750323477118,-0.030834403796707453,,0.11210126088406772,-0.14738871731904643,-0.026647444077077562,,0.30337636814868557,-0.06430526299199364,0.17502026090651135,,-0.10786966413908035,-0.0012797500332402607,0.21467122152372098,,-0.06405415662703771,-0.028602312075188246,0.20594262528117616,,9.573500550476281e-05,0.0024675956707404844,0.004673560607448387,,0.39600200710691064,-0.1253542508250733,531.3905032239901,,0.043542127155537944,-0.0856262652732862,-0.012046824571411104,,0.14445574771108852,0.5818335208098988,,0.04179873217115689,0.5627754940319944,,0.04007633587786259,0.5138888888888888,,0.013272077590607452,0.4028268551236749,,-0.05958073714991198,-0.09087856962353855
15,2019-01-16,119.8143732,12511274619,2179445233,212675,498105,439376,5625,31554,545,1985,251908974.9,3567.801243,-0.05958073714991198,-0.19125143790883703,-0.13268996522548845,,-0.060209618429536295,-0.19032042907614585,-0.13069743641374357,,0.017941411569544922,0.07629558050887271,0.19018547954538403,,-0.11519611921918424,-0.12735113576680673,-0.09966640984175634,,-0.06056565412717033,-0.09467881504261201,-0.13841595358805245,,0.0014199333109973038,0.003952966552876069,0.005837564613827931,,0.00819463864907223,-0.09656102699561689,520.9787986007184,,-0.021997253519905932,-0.10212172967951631,-0.059685619092359685,,0.14445574771108852,0.5818335208098988,,0.04179873217115689,0.5627754940319944,,0.04007633587786259,0.5138888888888888,,0.013272077590607452,0.4028268551236749,,0.020291098931359174,-0.016668988424837904
16,2019-01-17,122.2455385,12790017531,2113608537,211920,506595,439580,5625,31554,545,1985,255135086.4,3597.647323,0.020291098931359174,-0.17811981250505576,-0.2002801487189368,,0.02227933767649002,-0.17572997182587102,-0.19671865904341929,,-0.03020800660789075,0.1149519300381673,-0.2884389770199165,,-0.00355001763253791,-0.10945261087718414,-0.1714722475261847,,0.01704459903032493,-0.11511635828184853,-0.13375466171469025,,0.00046429481810567714,0.0037860623581368372,0.006161762282324074,,0.012806655663144458,1.3948847767852548,484.3616918011828,,0.008365398733620055,-0.09657377517044952,-0.07089686304094371,,0.14445574771108852,0.5818335208098988,,0.04179873217115689,0.5627754940319944,,0.04007633587786259,0.5138888888888888,,0.013272077590607452,0.4028268551236749,,-0.002603545322842117,-0.04768696568832235
17,2019-01-18,121.9272667,12732832650,1953391667,214535,526778,439654,5625,31554,545,1985,266344794.5,3620.981281,-0.002603545322842117,-0.03709768988492195,-0.16903994668749364,,-0.004471055716803927,-0.03754749601128982,-0.16657522846500858,,-0.07580252785475951,-0.2840285849892969,-0.09048201271186575,,0.012339562098905247,-0.0735590687872729,-0.04315577737042339,,0.03984050375546541,-0.008815289117022257,-0.021209863376149447,,0.00016834250875836026,0.003895439641235946,0.006556926669566611,,0.043936364293013966,0.08736295640384724,-0.02924814346356963,,0.00648589367023948,-0.0007909957079767295,-0.04118720085812797,,0.14445574771108852,0.5818335208098988,,0.04179873217115689,0.5627754940319944,,0.04007633587786259,0.5138888888888888,,0.013272077590607452,0.4028268551236749,,-0.022607965999782428,-0.04660016708141299
18,2019-01-19,119.1707392,12441677744,1689783955,204211,527689,439852,5625,31554,545,1985,233276595.0,3597.793252,-0.022607965999782428,-0.04377917130953857,-0.2213941445723098,,-0.022866467659103332,-0.04117667451652659,-0.2195096765669778,,-0.13494872352191722,-0.1882839753768866,-0.3970979664077944,,-0.04812268394434475,0.10087979385222483,-0.0412764139472214,,0.001729381257379769,0.18870827495168027,0.04950079554494829,,0.00045035414212084957,0.0034699804485651253,0.005656434480014998,,-0.12415560650275821,-0.16495102907542064,-0.1934263072934391,,-0.006403796982235743,-0.009649740753656278,-0.05700119190575984,,0.14445574771108852,0.5818335208098988,,0.04179873217115689,0.5627754940319944,,0.04007633587786259,0.5138888888888888,,0.013272077590607452,0.4028268551236749,,0.03152985896725902,-0.0337401037116333
19,2019-01-20,122.9281758,12841756778,1843518995,192258,523726,439975,5357,30411,522,1917,240280208.7,3674.587271,0.03152985896725902,-0.006716152883612198,-0.199956534209868,,0.03215635722384291,-0.0052455260581625385,-0.19830726005519528,,0.0909791098117037,0.22513236937048398,-0.33007040085885114,,-0.05853259618727689,-0.05243080198722498,-0.1271672364245536,,-0.007510105384042494,0.10940799911878782,0.09142098583536346,,0.0002796395151096278,0.0033202666247072535,0.005358407787400315,,0.03002278775545394,-0.02302874606038765,-0.19345930334721823,,0.02134475597154184,0.02116222621625271,-0.02976272071246093,,-0.04764444444444445,0.08992878942014242,,-0.036223616657159154,0.004061014263074485,,-0.04220183486238532,-0.003816793893129771,,-0.03425692695214106,-0.021439509954058193,,-0.043279767761753456,-0.06175157851809597
20,2019-01-21,117.6078729,12288060354,1968418397,211194,570386,439996,5357,30411,522,1917,237042958.8,3539.167531,-0.043279767761753456,0.024761915252812548,-0.2397647144232482,,-0.04311687517307377,0.026495637335734776,-0.23749468501175475,,0.06775053706457741,0.19829591871621036,-0.24432324188601479,,0.09849265050088943,-0.2161364673919095,-0.1406424205926155,,0.08909238800441452,0.0068507780160810584,0.05051781264446356,,4.7729984658219215e-05,0.002929035287467148,0.00494253503626962,,-0.013472811254470899,0.32438375532012037,-0.17342055265871006,,-0.03685304770653788,0.012396252492901664,-0.11818865964161927,,-0.04764444444444445,0.08992878942014242,,-0.036223616657159154,0.004061014263074485,,-0.04220183486238532,-0.003816793893129771,,-0.03425692695214106,-0.021439509954058193,,-0.015143617141297748,-0.04331668938806229
21,2019-01-22,115.8268643,12103985769,1719454581,203459,590300,440004,5357,30411,522,1917,229817477.9,3531.004183,-0.015143617141297748,-0.09087856962353855,-0.22729906160305421,,-0.014979954500311367,-0.09080331534748382,-0.22480864848914772,,-0.12647911459242472,-0.19690387406359736,-0.24854718164978898,,-0.03662509351591428,-0.1535379674160856,-0.1546212272304215,,0.034913199131816,0.11331565507017868,0.0814722532656688,,1.8181983472577025e-05,0.002851262555469706,0.005325893989348212,,-0.03048173603880954,-0.08022034872473437,-0.19551863783449244,,-0.0023065729238574556,-0.03208403338551648,-0.11496306270509749,,-0.04764444444444445,0.08992878942014242,,-0.036223616657159154,0.004061014263074485,,-0.04220183486238532,-0.003816793893129771,,-0.03425692695214106,-0.021439509954058193,,0.017183617220655433,-0.09043215029002556
22,2019-01-23,117.8171888,12313725372,1765861558,211544,514444,439808,5357,30411,522,1917,224120443.4,3571.266908,0.017183617220655433,-0.016668988424837904,-0.20473245832893894,,0.017328143555585835,-0.015789697933733766,-0.20310502492414867,,0.026989359016980047,-0.1897655737055174,-0.1279482678031064,,0.03973773585833018,-0.005317973433642882,-0.13199185924369747,,-0.12850415043198374,0.032802320795816145,-0.06498217911039136,,-0.0004454504959045827,0.0009832125559884927,0.004940065715212751,,-0.0247893874393615,-0.11031179619952476,-0.19622100286438435,,0.011402627386805348,0.0009713727766645582,-0.10124955517096833,,-0.04764444444444445,0.08992878942014242,,-0.036223616657159154,0.004061014263074485,,-0.04220183486238532,-0.003816793893129771,,-0.03425692695214106,-0.021439509954058193,,-0.011892739202753664,-0.1122021551748313
