,time,btc_close,eth_close,doge_close,btc_volume,eth_volume,doge_volume,btc_friction_diff_0.25,btc_friction_diff_0.5,btc_friction_diff_0.75,btc_friction_diff_1.0,btc_friction_diff_1.25,btc_friction_diff_1.5,btc_friction_diff_1.75,btc_friction_diff_2.0,eth_friction_diff_0.25,eth_friction_diff_0.5,eth_friction_diff_0.75,eth_friction_diff_1.0,eth_friction_diff_1.25,eth_friction_diff_1.5,eth_friction_diff_1.75,eth_friction_diff_2.0,doge_friction_diff_0.25,doge_friction_diff_0.5,doge_friction_diff_0.75,doge_friction_diff_1.0,doge_friction_diff_1.25,doge_friction_diff_1.5,doge_friction_diff_1.75,doge_friction_diff_2.0,btc_close_15_min_future_percent_change,eth_close_15_min_future_percent_change,doge_close_15_min_future_percent_change,btc_close_10_min_future_percent_change,eth_close_10_min_future_percent_change,doge_close_10_min_future_percent_change,btc_close_5_min_future_percent_change,eth_close_5_min_future_percent_change,doge_close_5_min_future_percent_change,btc_close_15_min_past_percent_change,eth_close_15_min_past_percent_change,doge_close_15_min_past_percent_change,btc_close_10_min_past_percent_change,eth_close_10_min_past_percent_change,doge_close_10_min_past_percent_change,btc_close_5_min_past_percent_change,eth_close_5_min_past_percent_change,doge_close_5_min_past_percent_change,btc_volume_1_min_past_percent_change,eth_volume_1_min_past_percent_change,doge_volume_1_min_past_percent_change
95,2023-01-22 14:11:00,22815.71,1644.64,0.0906174,0.001047,0.0,0.0,-30602.72550197784,243739.0059030205,520249.08430757746,485145.82484217454,322741.7956244005,199801.28003161773,61159.94620023668,23345.779913792387,-285053.8636606999,-142968.60984389437,-109531.2319145971,-2847.265967293177,-77651.55443869112,-160503.36055279244,-203191.93681729306,-334438.2863373896,-71331.21290110023,-54530.145284599974,-156706.55919020006,-247861.9330389009,-316351.2265088007,-363558.5696786007,-402276.9249104007,-434372.69950270065,-0.00010650556129966111,-0.0011735090962156239,-0.011603731733640524,0.00016918167350481674,-0.0008086876155268962,-0.007027347948628043,-0.0009624947021153025,-0.0014471252067322386,-0.005570674064804328,-0.0010997849027378872,-0.0015541525012141486,-0.006791104486118547,-0.0006167380427065578,-0.0008687358374794732,-0.0038157742855729755,-0.0014713779353706484,-0.0018268442933875462,-0.0037325370587607165,inf,,
96,2023-01-22 14:12:00,22792.27,1642.81,0.0903071,0.0,0.0,0.0,249131.83904687222,523675.07356640045,799706.6033233572,766740.0246736147,602229.3057545004,480308.43148264755,340546.10735781677,302817.86847761273,-258912.9521235989,-121568.57746669604,-88131.19953739876,18657.3306514048,-56195.800423293374,-138956.3485169937,-181725.5403438951,-312980.5877699917,-56632.76735340024,-40279.96159120009,-142512.97693250002,-234138.1904082006,-302628.44494530035,-349777.5993102004,-388545.9500704004,-420641.55293000035,0.0009700657284246186,-0.0006026259883979335,-0.00857850600894064,0.0011784697180228464,9.130696793913536e-05,-0.0026653496790395932,0.0006383743260324344,0.0003043565597969333,-0.0023253985567026495,-0.002195913482059477,-0.0030948292079058543,-0.010192136961978116,-0.002008045317195435,-0.0023925914680431484,-0.00722699514645826,-0.0015319416626802522,-0.001743959943610008,-0.0049243008572624905,-1.0,,
97,2023-01-22 14:13:00,22789.04,1642.64,0.0901332,0.0,0.0,0.0,378483.4413945945,652907.7639493225,928969.5276353797,895972.7150565367,731461.9961374225,611601.1788099697,469778.79774073884,432050.5588605348,-288175.8171258981,-150831.4424689929,-117394.06453969562,-10605.534350891598,-85423.18161758967,-168219.2135192901,-210988.4053461915,-342233.3996522883,-53137.9558366001,-36853.47769880004,-139207.73509019992,-230627.07252640044,-299490.7907716002,-346667.9529541003,-385386.4155143002,-417531.90657390025,0.0011237858198502692,-7.914089514446813e-05,-0.006444905983588681,0.0014059389952363447,3.0438805824742195e-05,-0.0014578423932578657,0.0010281258008235665,0.00039570447572192537,-0.0018428281698641827,-0.0024023897824890553,-0.0029015065981959506,-0.010861155648031504,-0.002311984362037124,-0.002780442199584711,-0.011155238617663174,0.00011936986753460691,-0.00016434253854440096,-0.0034044256427663957,,,
98,2023-01-22 14:14:00,22798.71,1643.12,0.0902512,0.0,0.0,0.0,179084.2940868726,453763.07215304114,729830.0271633575,696742.9852393344,532352.7295945007,409310.8650291981,270669.53119781706,232941.29231761303,-270159.25686249905,-132814.88220559387,-99377.50427629659,7411.0259125069715,-67442.1051621912,-150277.49292249186,-192971.84508279292,-324226.89250888955,-59290.49177280016,-42856.42565400008,-145181.9971485,-236753.4395568007,-305345.1805573005,-352494.3349222006,-391212.7974824005,-423358.2885420005,0.00015834229217357395,-0.0008337796387359967,-0.007743941354796416,0.0010022496886886224,0.0004686206728663818,-0.0023301629230415826,0.0002478210389974457,0.0001217196552899639,-0.0031944173595476314,-0.0014667881325497148,-0.002046778298076586,-0.009228053458159757,-0.0017509753182099507,-0.0024224247318029818,-0.009991005024023203,0.0007207352728807444,-0.00019471352772243813,-0.0017818372057783881,,,
99,2023-01-22 14:15:00,22788.24,1642.29,0.089887,1.454755,6.56752,4187.0,414122.51018418465,688546.8327389127,964608.5964249689,931611.7838461259,767101.0649270117,647240.2475995589,505417.86653032806,467689.627650124,-310149.278231499,-172836.6238150932,-139399.24588579498,-32577.865696990862,-107428.36296368903,-190119.85992438952,-232993.58669229085,-364238.58099838765,-58676.82306430017,-42649.15256120026,-145415.50880090008,-199204.61563240056,-305730.05554290034,-352819.4112767003,-391626.0601951004,-421686.9311631004,0.0011606863891198745,-0.0006454402084893323,-0.0011647957991700606,0.0012997932266817875,0.0005541043299295994,-0.002559880739150233,0.0008495610016393079,0.0007367760870492035,0.0010413074193153541,-0.0021679018292081486,-0.0024781792671148815,-0.012042948824336989,-0.00258848060477829,-0.0034768995521899117,-0.010660872857589406,-0.001009150743974546,-0.0010644509865940003,-0.006637373518581625,inf,inf,inf
100,2023-01-22 14:16:00,22793.75,1642.26,0.0901126,0.0,0.0,0.0,110146.26775759459,385534.826757133,661566.3565140897,628599.7778643472,464089.058945233,342168.1846733801,202405.86054854933,164677.6216683453,-290389.6506573986,-153076.9962409928,-119625.24831169518,-12818.238122891635,-87668.7353895898,-170360.2323502903,-213233.95911819162,-344478.9534242884,-55023.71112370014,-38738.04206160002,-141042.43105299992,-232361.90898920037,-301225.62723440013,-348402.78941690025,-387100.18666510016,-419266.7430367002,0.0006694817658348626,-0.00042015271637868215,-0.005422105232786599,0.000856813819577684,0.00027401264111653786,-0.006066854135825591,0.0011327666575267215,0.0006393628292718294,-0.001464833996577694,-0.0015786391377231623,-0.002314603874683304,-0.009365191915527515,-0.002432456444018347,-0.003271325827694049,-0.009282418376175884,-0.0009624947021153025,-0.0014471252067322386,-0.005570674064804328,-1.0,-1.0,-1.0
101,2023-01-22 14:17:00,22806.82,1643.31,0.0900971,0.0,0.0,0.0,142903.35208903532,417967.7510997234,694501.6238685604,659422.0998685574,496992.5080537833,374030.0252283206,235388.69139693957,197574.52511049528,-342198.0729247995,-204800.39826539392,-171363.0203360957,-64574.49014729215,-139427.62122199032,-222335.14897429151,-264957.36114259204,-396212.40856868867,-61218.864128400106,-44943.44411420007,-147247.83310559997,-238567.31104180065,-307431.0292870004,-354608.19146950054,-393305.58871770045,-425392.40368110046,0.00011575484876889535,-0.0011014355173399697,-0.006046809497752958,0.0003314797942019672,-0.0009067065860975769,-0.0062676823116393455,0.0005397508289187756,-0.00021298476854635405,-0.0003407434867492363,-0.001370952875739008,-0.0020889631091544282,-0.009535588059078039,-0.0008945452888742525,-0.0014401341694619356,-0.007238248451858892,0.0006383743260324344,0.0003043565597969333,-0.0023253985567026495,,,
102,2023-01-22 14:18:00,22812.47,1643.29,0.0899671,0.0,8.71421,5223.0,344574.04638974275,619747.842148751,896281.714917588,861154.661087905,698750.631870131,575810.1162773483,437168.7824459672,399354.6161595229,-376146.0410487002,-238748.36638929415,-205310.98845999548,-98522.45827119192,-173375.5893458901,-256283.11709819082,-298905.3292664918,-430160.376692588,-73020.06626220021,-56879.21254950011,-159469.19155640004,-213158.43888790032,-319705.53560910013,-366843.5979670002,-405630.3224798002,-435640.75441860023,0.00023189071591095726,-0.0009371443871744876,-0.0038903110136926634,9.556176950590142e-05,-0.00047465754675070907,-0.004610574309942112,0.00037742515387420046,-0.0003651211898081952,0.0003856965490719663,-0.0012862355719872683,-0.002385837957285647,-0.01297750959956117,0.0011476183955988267,0.0002312969060994709,-0.005240980041153881,0.0010281258008235665,0.00039570447572192537,-0.0018428281698641827,,inf,inf
103,2023-01-22 14:19:00,22804.36,1643.32,0.0899629,0.00106,0.0,0.0,219645.57646329328,495150.0796622811,771243.8482428184,736164.3242428154,573814.1141678812,450772.2496025786,312130.9157711975,274402.6768909935,-274938.30831650016,-137540.63365709642,-104103.25572779868,2685.274461004883,-72167.8566136933,-155075.38436599448,-197697.596534295,-328952.64396039164,-61442.532116600225,-45301.67840390018,-147891.65741080005,-201580.90474230063,-308128.00146350043,-355266.0638214005,-394052.7883342005,-424063.22027300054,0.0010791795954808896,-0.0010527468782708287,-0.001819638984514758,-8.945657760186531e-05,-0.0009553830051359056,-0.004564103647170079,0.0007542417327213185,0.0003468587980430858,0.0008670240732568063,-0.0015035882077351227,-0.002300999933216339,-0.013153506943682766,0.0009687349252423575,-7.301757289594888e-05,-0.004970562633623993,0.0002478210389974457,0.0001217196552899639,-0.0031944173595476314,inf,-1.0,-1.0
104,2023-01-22 14:20:00,22807.6,1643.5,0.0899806,0.0,0.0,0.0,145642.41538319364,420706.81439388264,697240.6871627187,662113.6333330357,499731.57134794164,376769.08852247894,238127.75469109789,200313.5884046536,-347564.6289665997,-210139.4901879942,-176702.112258696,-69913.58206989244,-144766.7131445906,-227674.2408968918,-270296.4530651923,-401561.80498548876,-66802.92238300017,-50662.06867030013,-153277.08329250006,-206941.29500870057,-313488.3917299004,-360626.45408780046,-399413.17860060045,-429423.6105394005,0.0006015538680089604,-0.001691512017036795,-0.003118449976994952,0.00031086129185009146,-0.0013811986613933567,-0.002203808376472245,0.0004498500499834282,-0.00018253726802552756,-0.0035974421153003675,-0.0017411186753143017,-0.0027426851615878337,-0.009630666684277037,-0.00016044707745209403,-0.00032845916157755507,-0.005602977645555937,0.0008495610016393079,0.0007367760870492035,0.0010413074193153541,-1.0,,
105,2023-01-22 14:21:00,22819.57,1643.31,0.0899806,0.389972,0.0,0.0,189702.51422792207,464925.2021704903,741435.2805750472,706332.0211096443,543927.9918918703,420987.4762990875,281962.0039553968,244531.97618126217,-364365.9020435,-226968.22738409438,-193530.84945479594,-86742.31926599238,-161595.45034069056,-244502.97809299175,-287125.1902612923,-418380.2376873889,-63867.59220000022,-47726.73848730017,-150341.7531095001,-204005.96482570062,-310553.0615469004,-357691.1239048005,-396477.8484176005,-426488.28035640053,-0.00044128789455715904,-0.0016369400782567224,-0.004038648330862429,-0.00046276069180976284,-0.0010588385636307264,-0.003963076485375721,-0.00027564060146623593,-0.0003651167460795036,-0.0046087712240192895,-0.0013024451920472958,-0.002634054562558884,-0.010733655170745699,0.00016918167350481674,-0.0008086876155268962,-0.007027347948628043,0.0011327666575267215,0.0006393628292718294,-0.001464833996577694,inf,,
106,2023-01-22 14:22:00,22819.13,1642.96,0.0900664,0.0,0.0,0.0,-13069.524334046058,262128.3133835625,538638.3917881195,503535.1323227165,341131.1031049425,218190.58751215972,79165.11516846903,41735.087394334376,-232752.97339089937,-95408.59873399604,-61971.2208046983,44817.30938410526,-30035.821690592915,-112796.36978429323,-155565.56161119463,-286820.60903729126,-58901.996728100174,-42858.7949234001,-145180.56750499998,-236522.56844620063,-305414.21260740043,-352591.37478990055,-391288.77203810046,-423292.6139769005,-0.0005179864438302296,-0.0014790378341530308,-0.0070259275379053986,-0.00042376725142465515,-0.0008886400155816553,-0.005708010978566962,-0.000208158680896248,-0.0006938696012076374,-0.005928959079079509,-0.0003552772915166521,-0.001652812211365531,-0.007576525552592685,0.0011784697180228464,9.130696793913536e-05,-0.0026653496790395932,0.0005397508289187756,-0.00021298476854635405,-0.0003407434867492363,-1.0,,
107,2023-01-22 14:23:00,22821.08,1642.69,0.0900018,0.001069,0.0,0.0,46040.00771146268,321262.6956540309,597772.7740585878,562669.5145931849,400265.4853754109,277324.9697826281,138299.49743893743,100869.46966480277,-274293.7005554,-136949.32589849643,-103511.94796919869,3276.5822196048684,-71541.0650470932,-154337.0969487941,-197106.28877569502,-328361.33620179165,-61831.820870700205,-45826.07965800015,-148205.96928020008,-239575.86099640065,-308417.2777176004,-355614.51507550053,-394342.0645883005,-426345.90652710054,-9.552571569795517e-05,-0.00015827697252676458,-0.00315993680126402,-0.00014547953032912318,-0.0005722321314429713,-0.004274358957265318,-0.00028175704217330163,-0.00010957636559549498,-0.004994344557553354,0.0015254766895225749,-0.00013390873511027828,-0.004857304919997542,0.0014059389952363447,3.0438805824742195e-05,-0.0014578423932578657,0.00037742515387420046,-0.0003651211898081952,0.0003856965490719663,inf,,
108,2023-01-22 14:24:00,22821.56,1643.89,0.0900409,0.020125,0.0,0.0,180367.08911562338,455589.7770581916,732099.8554627486,696996.5959973456,534592.5667795716,411652.0511867888,272626.57884309813,235196.55106896348,-362823.7987680994,-225373.25321809435,-191935.87528879568,-85251.90934149222,-160000.4761746903,-242908.00392699102,-285563.39583129203,-416795.56801558845,-71073.55390000023,-55060.74721030012,-157354.62901690003,-248724.52073310077,-317616.1648943006,-364793.3270768007,-403490.7243250006,-435494.56626380066,0.0005840967926819248,-0.00012166264166096603,-0.001615932315203345,0.000324692965774463,-0.001399120379100902,-0.0026843356741213993,-0.0008430624374495696,-0.0013017902657721015,-0.005426422881157251,0.0017237073182722385,0.0002738158983595662,-0.00410784815782817,0.0010022496886886224,0.0004686206728663818,-0.0023301629230415826,0.0007542417327213185,0.0003468587980430858,0.0008670240732568063,17.82600561272217,,
109,2023-01-22 14:25:00,22817.86,1643.2,0.0896569,0.0,0.0,0.0,165866.18002290186,441053.2359079104,717563.3143124674,682460.0548470644,520056.0256292904,397115.5100365076,258101.8973048469,220660.00991868228,-304902.87538880017,-167505.20072939526,-134067.82280009752,-27279.29261129396,-102132.42368599214,-184967.8114462928,-227662.16360659385,-358917.21103269,-58121.17771460008,-42513.337319500104,-141532.4987847,-198565.05448810075,-305626.7918522006,-352707.2207162005,-391220.5955365006,-421548.0198985006,0.0005552667953961613,0.0002555988315481045,0.0031230167449465963,0.00015163560474116007,-0.0015092502434274695,0.0004807215060971799,-0.0001389262621473658,-0.0011988802336903768,0.0013986653564867595,0.00028933079540552267,-0.0005109364735650703,-0.009180263373103095,0.0012997932266817875,0.0005541043299295994,-0.002559880739150233,0.0004498500499834282,-0.00018253726802552756,-0.0035974421153003675,-1.0,,
110,2023-01-22 14:26:00,22813.28,1642.71,0.0895659,0.020164,0.0,0.0,49063.36802214384,324250.4239071524,600784.2966759894,565657.2428463064,403253.21362853236,280312.6980357496,141671.36420436855,103857.19791792426,-271103.2679022001,-133758.89324529702,-100321.51531599928,6467.014872804284,-68350.63239389379,-151146.6642955942,-193915.8561224956,-325170.90354859224,-37528.720411000104,-32120.94233040017,-131186.58635589998,-188068.98277590034,-295320.39855860017,-342451.0071476001,-380964.38196790026,-411241.51731750026,0.0008306565298808733,0.0009070377607733617,0.004355452242426978,-0.00016569296479939912,-0.00127228786578285,0.0005727626250614379,-0.00018717168245865727,-0.0006939751995179307,0.0006486843765315984,-0.00010650556129966111,-0.0011735090962156239,-0.011603731733640524,0.000856813819577684,0.00027401264111653786,-0.006066854135825591,-0.00027564060146623593,-0.0003651167460795036,-0.0046087712240192895,inf,,
111,2023-01-22 14:27:00,22814.38,1641.82,0.0895324,0.001093,0.0,129.0,448176.0472868141,706363.1031718226,982873.1815763796,947769.9221109767,785365.8928932026,662425.3773004198,523784.0434690388,485969.8771825945,-271951.7595686002,-134654.51902189618,-101215.08609259827,5591.924096205272,-69258.57317049289,-151190.96206999384,-194823.7968990947,-326068.7912051915,-37767.08417060008,-32415.930976300093,-131471.07444689993,-188363.97142180026,-295615.3872045001,-342715.7687535,-381259.3706138002,-411536.5059634002,0.0006438921417105654,0.001309522359332991,0.0031675683886503094,-0.00030989226970006234,-0.0007857134155997391,-0.0011035111311658808,-0.00021565346066831058,-0.00019490565348207254,0.00022226590597373966,0.0009700657284246186,-0.0006026259883979335,-0.00857850600894064,0.0003314797942019672,-0.0009067065860975769,-0.0062676823116393455,-0.000208158680896248,-0.0006938696012076374,-0.005928959079079509,-0.9457944852211863,,inf
112,2023-01-22 14:28:00,22814.65,1642.51,0.0895523,0.0,1.0,0.0,86144.4415154336,344331.49740044214,620841.5758049991,585738.3163395962,423334.2871218221,300393.77152903937,161752.43769765832,123938.27141121402,-293924.82645439985,-156580.45179749653,-123143.07386819925,-16354.543679395225,-91172.1909460933,-173968.22284779372,-216737.41467469512,-347982.4089807919,-42142.31882190012,-36791.16562760022,-135846.3090982,-192739.2060731004,-299990.6218558002,-347091.00340480014,-385634.6052651003,-415911.7406147003,0.0013657890872750557,0.0016803550663314019,0.0029982479511972875,0.000186283813251573,-4.87059439515907e-05,0.0018436154068628204,0.00013631591981454652,-0.0004627064675405269,0.0007235995055403796,0.0011237858198502692,-7.914089514446813e-05,-0.006444905983588681,9.556176950590142e-05,-0.00047465754675070907,-0.004610574309942112,-0.00028175704217330163,-0.00010957636559549498,-0.004994344557553354,-1.0,inf,-1.0
113,2023-01-22 14:29:00,22802.32,1641.75,0.0895523,0.0,0.0,0.0,438768.3611759739,697278.5063912822,973342.0386976991,940153.9472788163,775912.3046227619,652870.4400574593,514229.10622607823,476500.86734587327,-163230.42390299938,-26426.142423595767,7013.290505701676,113820.30069450568,38969.80342780752,-42592.23900739243,-85580.04284089431,-217840.41460689064,-42966.467558600096,-37615.31436430011,-136670.45783489995,-193563.35480980028,-300814.7705925001,-347915.15214150003,-386458.7540018002,-416735.8893514002,0.0018037638275404002,0.0017176793056189654,0.0029982479511972875,0.0014283634296860894,0.0011816659052840289,0.0038312807152914995,0.0011687407246280842,-9.745698187914229e-05,0.0027570481160170577,0.00015834229217357395,-0.0008337796387359967,-0.007743941354796416,-8.945657760186531e-05,-0.0009553830051359056,-0.004564103647170079,-0.0008430624374495696,-0.0013017902657721015,-0.005426422881157251,,-1.0,
114,2023-01-22 14:30:00,22814.69,1641.23,0.0897823,0.0,0.0,0.0,398457.4352998538,656644.4911848623,933154.5695894193,898051.3101240164,735647.2809062423,612706.7653134596,474065.4314820785,436251.2651956342,-319692.58806070196,-183495.4989109016,-150056.0659816037,-43132.50937180035,-118099.55305949831,-199626.10290119844,-242597.88968189992,-374859.7823441974,-57829.60736610004,-42056.29181840003,-144617.66463479993,-198407.4915289004,-305034.6346032003,-352109.62286820024,-390855.75996050035,-420971.30127090035,0.0011527660467884032,0.0025103123876604075,0.0011305123615679747,0.0006942895125903594,0.0014562249044922848,0.0017219429664867656,0.0002906022391713856,-0.0003107425528414609,-0.0009166617473599306,0.0011606863891198745,-0.0006454402084893323,-0.0011647957991700606,0.00031086129185009146,-0.0013811986613933567,-0.002203808376472245,-0.0001389262621473658,-0.0011988802336903768,0.0013986653564867595,,,
115,2023-01-22 14:31:00,22809.01,1641.57,0.089624,0.0,0.0,0.0,368735.36428454425,626840.2488584323,903374.1216272693,868247.0677975863,705865.0058124922,582902.5229870295,444261.18915564846,406447.0228692042,-252486.05576639948,-115681.77428699844,-82242.34135770006,24609.323479102924,-50285.82843559515,-131847.8708707951,-174784.16505799722,-307046.05772029376,-48592.28491560006,-32946.90554310015,-131994.12252610002,-188826.66438010032,-296128.2598878002,-343208.6887518001,-381722.06357210025,-411999.19892170024,0.0016686388405284277,0.0021442886992330402,0.0026722752834062707,0.0010180187566229822,0.0016021247951656702,0.0037043649022583123,2.1482738619589396e-05,-0.0005787142796225842,-7.587253414265431e-05,0.0006694817658348626,-0.00042015271637868215,-0.005422105232786599,-0.00046276069180976284,-0.0010588385636307264,-0.003963076485375721,-0.00018717168245865727,-0.0006939751995179307,0.0006486843765315984,,,
116,2023-01-22 14:32:00,22809.46,1641.5,0.0895523,0.087657,1.78585,0.0,331375.01487211324,589479.8994460013,866013.7722148383,830886.7183851562,668504.6564000621,545542.1735745994,406900.8397432184,369086.6734567741,-213651.27357759932,-77454.18442779686,-44014.75149849942,62836.9133383045,-12058.238576393574,-93620.28101159353,-136556.57519879518,-268818.4678610922,-35145.48688880008,-29794.33369450015,-128849.47716509999,-185742.37414000026,-292993.78992270015,-340094.1714717001,-378637.77333200024,-408914.90868160024,0.0013981041199572204,0.0020042643923240716,0.0034750642920393735,0.0008597310063456383,0.001504721291501692,0.0029446479878237823,-9.425913634070326e-05,-0.0005909229363387312,-0.0013254824275870008,0.00011575484876889535,-0.0011014355173399697,-0.006046809497752958,-0.00042376725142465515,-0.0008886400155816553,-0.005708010978566962,-0.00021565346066831058,-0.00019490565348207254,0.00022226590597373966,inf,inf,
117,2023-01-22 14:33:00,22817.76,1641.75,0.0896171,0.0,0.0,0.0,15796.857951044105,273983.91383605264,550493.9922406096,515390.7327752067,352986.70355743263,230046.18796464987,91032.57523298915,53590.68784682453,-171172.74542659917,-34368.46394719789,-929.0310178999789,105877.97917090356,31027.4819042054,-50534.56053099455,-93522.36436449643,-225782.73613049323,-56852.83467530002,-41231.27148220019,-140303.6278663,-197136.16972030036,-304437.76522800024,-351518.19409200014,-390031.5689123003,-420308.7042619003,0.00012884700338693756,0.0011146642302420754,0.0007420458818684951,0.0012293055935377931,0.0021440536013400224,0.002273003701302554,4.9961082946049746e-05,0.0004141921729861816,0.001119206044382128,0.00023189071591095726,-0.0009371443871744876,-0.0038903110136926634,-0.00014547953032912318,-0.0005722321314429713,-0.004274358957265318,0.00013631591981454652,-0.0004627064675405269,0.0007235995055403796,-1.0,-1.0,
118,2023-01-22 14:34:00,22828.97,1641.59,0.0897992,0.0,0.0,0.0,92071.83341584355,350319.79174777213,626772.7115151687,591726.6106869262,429322.5814691521,306382.06587636936,166592.50134491827,129926.56575854402,-168068.51430909918,-31264.232829697896,2175.2000996000133,109026.86493640346,34131.71302170539,-47430.32941349456,-90366.62360069621,-222628.51626299322,-64720.37930130007,-48921.92295680015,-151564.68979719997,-205273.12266730051,-311900.2657416004,-358989.6214754004,-397721.39109890047,-427836.93240930047,9.374054107563407e-05,0.002022429473863854,-0.0007884257320777454,0.0006342817919511727,0.0018153132024439833,0.0002405366640238499,0.00025931962764847707,0.0012792475587693251,0.0010712790314390843,0.0010791795954808896,-0.0010527468782708287,-0.001819638984514758,0.000324692965774463,-0.001399120379100902,-0.0026843356741213993,0.0011687407246280842,-9.745698187914229e-05,0.0027570481160170577,,,
119,2023-01-22 14:35:00,22821.32,1640.72,0.0897,0.00106,0.0,1114.0,156897.81779338233,415120.5057359515,691630.5841405084,656527.3246751055,494123.29545733146,371182.7798645487,232157.307520858,194727.27974672336,-158009.0089362003,-21787.78391259862,11627.513142899144,118666.298155603,43584.02606500499,-37770.47373409523,-80914.31055739662,-213139.87620289344,-38228.05999570011,-22567.850224000053,-121539.38786579994,-178611.7697920004,-285633.6809333003,-332714.1097973002,-371482.6754596003,-401598.2167700003,0.0005845411220735762,0.0021514944658442467,0.00031661092530655376,0.0008619133336722806,0.00282193183480416,0.0020490523968784598,0.0004035699950747427,0.0017675166999852891,0.002641025641025621,0.0006015538680089604,-0.001691512017036795,-0.003118449976994952,0.00015163560474116007,-0.0015092502434274695,0.0004807215060971799,0.0002906022391713856,-0.0003107425528414609,-0.0009166617473599306,inf,,inf
120,2023-01-22 14:36:00,22809.5,1640.62,0.0896172,0.0,0.0,0.0,441276.08382323384,699380.9683971219,975914.8411659589,940787.7873362759,778405.7253511818,655443.2425257191,516801.90869433805,478987.74240789376,-150406.96662909957,-14185.741605498362,19229.555449998938,126268.34046270279,51186.06837210478,-34168.431426995434,-77312.26825029682,-209537.83389579365,-34734.14145360005,-19112.578260500217,-118184.93464460009,-175017.47649860033,-282319.07200630027,-329399.50087030017,-367912.8756906003,-398190.0110402003,0.0007790613560139607,0.00224305445502314,0.002207165588748721,0.0016471207172449947,0.0027245797320525336,0.002748356342309343,0.0009965146101404926,0.002182101888310611,0.00378052427435805,-0.00044128789455715904,-0.0016369400782567224,-0.004038648330862429,-0.00016569296479939912,-0.00127228786578285,0.0005727626250614379,2.1482738619589396e-05,-0.0005787142796225842,-7.587253414265431e-05,-1.0,,-1.0
121,2023-01-22 14:37:00,22807.31,1640.53,0.0894336,0.0,0.0,0.0,296178.9390677037,554243.3380783917,830777.2108472278,795650.1570175458,633268.0950324517,510305.61220698897,371664.2783756079,333850.1120891636,-152540.95663479948,-16319.731611197814,17095.56544429902,124134.35045700241,49052.078366404865,-36302.42143269535,-79446.25825599674,-211671.82390149357,-15728.589290600037,-10483.759295800235,-109708.02999810007,-166688.49056190037,-273848.0901430002,-320989.9517711001,-359553.87500890024,-389861.0251035003,0.0013324675290509673,0.0023833761040639805,0.00518149778159442,0.001492503938430145,0.002596721791128471,0.004806918205238266,0.0009540800734500649,0.002096883324291573,0.0042757979104049385,-0.0005179864438302296,-0.0014790378341530308,-0.0070259275379053986,-0.00030989226970006234,-0.0007857134155997391,-0.0011035111311658808,-9.425913634070326e-05,-0.0005909229363387312,-0.0013254824275870008,,,
122,2023-01-22 14:38:00,22818.9,1642.43,0.0897174,0.0,0.0,0.0,3341.7047904012725,261539.54250801075,538049.6209125668,502946.36144716386,340542.3322293898,217601.81663660705,78576.34429291636,41146.31651878171,-337530.2587312001,-200217.60431479407,-166780.22638549656,-59958.84619669244,-134809.3434633906,-221605.37536509102,-264374.5671919924,-395619.5614980892,-42470.439216100116,-26810.229444400175,-129486.9593543,-182854.14901240054,-289876.0601537004,-336978.9175877003,-375725.0546800004,-405840.5959904004,0.0005771531493629514,0.0007001820473322234,0.002559146832164067,7.888197941177148e-05,0.0007001820473322234,-0.000376738514491063,0.001179285592206454,0.001729145229933646,0.0011525077632655815,-9.552571569795517e-05,-0.00015827697252676458,-0.00315993680126402,0.000186283813251573,-4.87059439515907e-05,0.0018436154068628204,4.9961082946049746e-05,0.0004141921729861816,0.001119206044382128,,,
123,2023-01-22 14:39:00,22834.89,1643.69,0.0898954,0.0,0.0,0.0,-26729.171371828765,232538.7911587404,508991.71092613693,473945.61009789445,303007.66720878053,188601.06528733764,48811.50075588655,7343.030169512145,-387200.01649900014,-249749.4709489951,-216312.09301969642,-109628.12707239296,-184376.69390559103,-271284.22165789176,-313906.43382619275,-445171.7857464892,-47974.19437480005,-31896.55857170018,-134613.04641140002,-188302.2937429006,-294827.73365340044,-341937.3153752005,-380723.7383056005,-410784.6092736005,-0.0009800791683253574,-0.0006205549708278214,-0.0017920827984523942,-0.00016553615979752196,0.0007422324160882084,-0.0018577146327843303,0.000374864954462286,0.0005353807591455091,-0.0008298533629083815,0.0005840967926819248,-0.00012166264166096603,-0.001615932315203345,0.0014283634296860894,0.0011816659052840289,0.0038312807152914995,0.00025931962764847707,0.0012792475587693251,0.0010712790314390843,,,
124,2023-01-22 14:40:00,22830.53,1643.62,0.0899369,0.198184,0.0,0.0,53803.376464742236,312051.3347966708,588504.2545640673,553458.1537358249,382630.2578959912,268113.60892526805,128324.04439381696,91658.10880744271,-428133.92626570025,-290708.78748709406,-257271.40955779608,-150587.44361049216,-225336.0104436907,-312243.53819599096,-354865.75036429195,-486131.10228458885,-49269.65600720007,-33168.717277500196,-135783.7946036,-189473.04193510057,-295998.4818456004,-343158.20101420046,-381944.92552700045,-411955.3574658005,-0.0007266585576419008,-0.0007483481583333075,-0.0030021048090384072,0.00018089812194465126,0.00038330027621963055,-0.0023182920469796086,0.0004581584395983258,0.0010525547267616713,-0.0005904139457775437,0.0005552667953961613,0.0002555988315481045,0.0031230167449465963,0.0006942895125903594,0.0014562249044922848,0.0017219429664867656,0.0004035699950747427,0.0017675166999852891,0.002641025641025621,inf,,
